Site,Date,Time,Temperature_C
Horseshoe Bay,2025-05-21,0:30:00,13.05
Horseshoe Bay,2025-05-21,1:00:00,13.05
Horseshoe Bay,2025-05-21,1:30:00,13.11
Horseshoe Bay,2025-05-21,2:00:00,13.11
Horseshoe Bay,2025-05-21,2:30:00,13.02
Horseshoe Bay,2025-05-21,3:00:00,13.02
Horseshoe Bay,2025-05-21,3:30:00,12.99
Horseshoe Bay,2025-05-21,4:00:00,12.96
Horseshoe Bay,2025-05-21,4:30:00,12.96
Horseshoe Bay,2025-05-21,5:00:00,12.96
Horseshoe Bay,2025-05-21,5:30:00,12.89
Horseshoe Bay,2025-05-21,6:00:00,12.86
Horseshoe Bay,2025-05-21,6:30:00,12.92
Horseshoe Bay,2025-05-21,7:00:00,12.92
Horseshoe Bay,2025-05-21,7:30:00,12.89
Horseshoe Bay,2025-05-21,8:00:00,12.89
Horseshoe Bay,2025-05-21,8:30:00,12.89
Horseshoe Bay,2025-05-21,9:00:00,12.92
Horseshoe Bay,2025-05-21,9:30:00,12.83
Horseshoe Bay,2025-05-21,10:00:00,12.92
Horseshoe Bay,2025-05-21,10:30:00,13.14
Horseshoe Bay,2025-05-21,11:00:00,13.14
Horseshoe Bay,2025-05-21,11:30:00,13.27
Horseshoe Bay,2025-05-21,12:00:00,13.17
Horseshoe Bay,2025-05-21,12:30:00,13.11
Horseshoe Bay,2025-05-21,13:00:00,13.24
Horseshoe Bay,2025-05-21,13:30:00,13.46
Horseshoe Bay,2025-05-21,14:00:00,13.36
Horseshoe Bay,2025-05-21,14:30:00,13.46
Horseshoe Bay,2025-05-21,15:00:00,13.55
Horseshoe Bay,2025-05-21,15:30:00,13.86
Horseshoe Bay,2025-05-21,16:00:00,14.2
Horseshoe Bay,2025-05-21,16:30:00,14.17
Horseshoe Bay,2025-05-21,17:00:00,14.33
Horseshoe Bay,2025-05-21,17:30:00,14.26
Horseshoe Bay,2025-05-21,18:00:00,14.42
Horseshoe Bay,2025-05-21,18:30:00,14.05
Horseshoe Bay,2025-05-21,19:00:00,14.36
Horseshoe Bay,2025-05-21,19:30:00,15
Horseshoe Bay,2025-05-21,20:00:00,14.94
Horseshoe Bay,2025-05-21,20:30:00,14.94
Horseshoe Bay,2025-05-21,21:00:00,14.97
Horseshoe Bay,2025-05-21,21:30:00,14.91
Horseshoe Bay,2025-05-21,22:00:00,15.09
Horseshoe Bay,2025-05-21,22:30:00,15.28
Horseshoe Bay,2025-05-21,23:00:00,15.06
Horseshoe Bay,2025-05-21,23:30:00,15
Horseshoe Bay,2025-05-22,0:00:00,15
Horseshoe Bay,2025-05-22,0:30:00,14.97
Horseshoe Bay,2025-05-22,1:00:00,15.25
Horseshoe Bay,2025-05-22,1:30:00,15.22
Horseshoe Bay,2025-05-22,2:00:00,15.22
Horseshoe Bay,2025-05-22,2:30:00,15.25
Horseshoe Bay,2025-05-22,3:00:00,15.22
Horseshoe Bay,2025-05-22,3:30:00,15.15
Horseshoe Bay,2025-05-22,4:00:00,15.06
Horseshoe Bay,2025-05-22,4:30:00,15
Horseshoe Bay,2025-05-22,5:00:00,14.97
Horseshoe Bay,2025-05-22,5:30:00,14.94
Horseshoe Bay,2025-05-22,6:00:00,14.91
Horseshoe Bay,2025-05-22,6:30:00,14.88
Horseshoe Bay,2025-05-22,7:00:00,14.42
Horseshoe Bay,2025-05-22,7:30:00,14.45
Horseshoe Bay,2025-05-22,8:00:00,14.33
Horseshoe Bay,2025-05-22,8:30:00,14.05
Horseshoe Bay,2025-05-22,9:00:00,14.08
Horseshoe Bay,2025-05-22,9:30:00,14.11
Horseshoe Bay,2025-05-22,10:00:00,14.05
Horseshoe Bay,2025-05-22,10:30:00,14.11
Horseshoe Bay,2025-05-22,11:00:00,14.23
Horseshoe Bay,2025-05-22,11:30:00,14.2
Horseshoe Bay,2025-05-22,12:00:00,14.23
Horseshoe Bay,2025-05-22,12:30:00,14.39
Horseshoe Bay,2025-05-22,13:00:00,14.36
Horseshoe Bay,2025-05-22,13:30:00,14.39
Horseshoe Bay,2025-05-22,14:00:00,14.36
Horseshoe Bay,2025-05-22,14:30:00,14.45
Horseshoe Bay,2025-05-22,15:00:00,14.6
Horseshoe Bay,2025-05-22,15:30:00,14.69
Horseshoe Bay,2025-05-22,16:00:00,14.54
Horseshoe Bay,2025-05-22,16:30:00,14.57
Horseshoe Bay,2025-05-22,17:00:00,14.51
Horseshoe Bay,2025-05-22,17:30:00,14.39
Horseshoe Bay,2025-05-22,18:00:00,14.42
Horseshoe Bay,2025-05-22,18:30:00,13.98
Horseshoe Bay,2025-05-22,19:00:00,14.11
Horseshoe Bay,2025-05-22,19:30:00,13.95
Horseshoe Bay,2025-05-22,20:00:00,13.8
Horseshoe Bay,2025-05-22,20:30:00,13.74
Horseshoe Bay,2025-05-22,21:00:00,14.2
Horseshoe Bay,2025-05-22,21:30:00,14.69
Horseshoe Bay,2025-05-22,22:00:00,14.82
Horseshoe Bay,2025-05-22,22:30:00,14.97
Horseshoe Bay,2025-05-22,23:00:00,15.09
Horseshoe Bay,2025-05-22,23:30:00,15.03
Horseshoe Bay,2025-05-23,0:00:00,14.94
Horseshoe Bay,2025-05-23,0:30:00,14.88
Horseshoe Bay,2025-05-23,1:00:00,14.73
Horseshoe Bay,2025-05-23,1:30:00,14.85
Horseshoe Bay,2025-05-23,2:00:00,15.12
Horseshoe Bay,2025-05-23,2:30:00,15.03
Horseshoe Bay,2025-05-23,3:00:00,15.12
Horseshoe Bay,2025-05-23,3:30:00,15.15
Horseshoe Bay,2025-05-23,4:00:00,15
Horseshoe Bay,2025-05-23,4:30:00,14.94
Horseshoe Bay,2025-05-23,5:00:00,14.91
Horseshoe Bay,2025-05-23,5:30:00,14.85
Horseshoe Bay,2025-05-23,6:00:00,14.79
Horseshoe Bay,2025-05-23,6:30:00,14.85
Horseshoe Bay,2025-05-23,7:00:00,14.66
Horseshoe Bay,2025-05-23,7:30:00,14.6
Horseshoe Bay,2025-05-23,8:00:00,14.6
Horseshoe Bay,2025-05-23,8:30:00,14.48
Horseshoe Bay,2025-05-23,9:00:00,14.45
Horseshoe Bay,2025-05-23,9:30:00,14.05
Horseshoe Bay,2025-05-23,10:00:00,14.63
Horseshoe Bay,2025-05-23,10:30:00,14.73
Horseshoe Bay,2025-05-23,11:00:00,14.29
Horseshoe Bay,2025-05-23,11:30:00,14.23
Horseshoe Bay,2025-05-23,12:00:00,14.02
Horseshoe Bay,2025-05-23,12:30:00,13.77
Horseshoe Bay,2025-05-23,13:00:00,13.58
Horseshoe Bay,2025-05-23,13:30:00,13.64
Horseshoe Bay,2025-05-23,14:00:00,13.83
Horseshoe Bay,2025-05-23,14:30:00,14.08
Horseshoe Bay,2025-05-23,15:00:00,14.05
Horseshoe Bay,2025-05-23,15:30:00,14.11
Horseshoe Bay,2025-05-23,16:00:00,14.29
Horseshoe Bay,2025-05-23,16:30:00,14.45
Horseshoe Bay,2025-05-23,17:00:00,14.2
Horseshoe Bay,2025-05-23,17:30:00,14.33
Horseshoe Bay,2025-05-23,18:00:00,14.23
Horseshoe Bay,2025-05-23,18:30:00,14.02
Horseshoe Bay,2025-05-23,19:00:00,13.92
Horseshoe Bay,2025-05-23,19:30:00,13.98
Horseshoe Bay,2025-05-23,20:00:00,14.02
Horseshoe Bay,2025-05-23,20:30:00,14.02
Horseshoe Bay,2025-05-23,21:00:00,14.02
Horseshoe Bay,2025-05-23,21:30:00,14.02
Horseshoe Bay,2025-05-23,22:00:00,14.02
Horseshoe Bay,2025-05-23,22:30:00,13.98
Horseshoe Bay,2025-05-23,23:00:00,13.95
Horseshoe Bay,2025-05-23,23:30:00,13.98
Horseshoe Bay,2025-05-24,0:00:00,13.95
Horseshoe Bay,2025-05-24,0:30:00,13.95
Horseshoe Bay,2025-05-24,1:00:00,13.89
Horseshoe Bay,2025-05-24,1:30:00,13.95
Horseshoe Bay,2025-05-24,2:00:00,13.92
Horseshoe Bay,2025-05-24,2:30:00,13.95
Horseshoe Bay,2025-05-24,3:00:00,13.95
Horseshoe Bay,2025-05-24,3:30:00,14.02
Horseshoe Bay,2025-05-24,4:00:00,13.98
Horseshoe Bay,2025-05-24,4:30:00,13.95
Horseshoe Bay,2025-05-24,5:00:00,13.95
Horseshoe Bay,2025-05-24,5:30:00,13.95
Horseshoe Bay,2025-05-24,6:00:00,13.92
Horseshoe Bay,2025-05-24,6:30:00,13.95
Horseshoe Bay,2025-05-24,7:00:00,13.92
Horseshoe Bay,2025-05-24,7:30:00,13.92
Horseshoe Bay,2025-05-24,8:00:00,13.92
Horseshoe Bay,2025-05-24,8:30:00,13.71
Horseshoe Bay,2025-05-24,9:00:00,13.74
Horseshoe Bay,2025-05-24,9:30:00,13.74
Horseshoe Bay,2025-05-24,10:00:00,13.95
Horseshoe Bay,2025-05-24,10:30:00,14.29
Horseshoe Bay,2025-05-24,11:00:00,14.05
Horseshoe Bay,2025-05-24,11:30:00,14.29
Horseshoe Bay,2025-05-24,12:00:00,14.17
Horseshoe Bay,2025-05-24,12:30:00,14.79
Horseshoe Bay,2025-05-24,13:00:00,14.94
Horseshoe Bay,2025-05-24,13:30:00,14.79
Horseshoe Bay,2025-05-24,14:00:00,14.82
Horseshoe Bay,2025-05-24,14:30:00,14.97
Horseshoe Bay,2025-05-24,15:00:00,15.03
Horseshoe Bay,2025-05-24,15:30:00,15.19
Horseshoe Bay,2025-05-24,16:00:00,15.25
Horseshoe Bay,2025-05-24,16:30:00,15.4
Horseshoe Bay,2025-05-24,17:00:00,15.31
Horseshoe Bay,2025-05-24,17:30:00,15.34
Horseshoe Bay,2025-05-24,18:00:00,15.64
Horseshoe Bay,2025-05-24,18:30:00,15.43
Horseshoe Bay,2025-05-24,19:00:00,15.34
Horseshoe Bay,2025-05-24,19:30:00,15.55
Horseshoe Bay,2025-05-24,20:00:00,15.31
Horseshoe Bay,2025-05-24,20:30:00,15.83
Horseshoe Bay,2025-05-24,21:00:00,15.89
Horseshoe Bay,2025-05-24,21:30:00,15.83
Horseshoe Bay,2025-05-24,22:00:00,15.86
Horseshoe Bay,2025-05-24,22:30:00,15.61
Horseshoe Bay,2025-05-24,23:00:00,15.7
Horseshoe Bay,2025-05-24,23:30:00,15.67
Horseshoe Bay,2025-05-25,0:00:00,15.73
Horseshoe Bay,2025-05-25,0:30:00,15.52
Horseshoe Bay,2025-05-25,1:00:00,15.52
Horseshoe Bay,2025-05-25,1:30:00,15.55
Horseshoe Bay,2025-05-25,2:00:00,15.64
Horseshoe Bay,2025-05-25,2:30:00,15.7
Horseshoe Bay,2025-05-25,3:00:00,15.73
Horseshoe Bay,2025-05-25,3:30:00,15.8
Horseshoe Bay,2025-05-25,4:00:00,15.83
Horseshoe Bay,2025-05-25,4:30:00,15.7
Horseshoe Bay,2025-05-25,5:00:00,15.67
Horseshoe Bay,2025-05-25,5:30:00,15.64
Horseshoe Bay,2025-05-25,6:00:00,15.52
Horseshoe Bay,2025-05-25,6:30:00,15.52
Horseshoe Bay,2025-05-25,7:00:00,15.49
Horseshoe Bay,2025-05-25,7:30:00,15.43
Horseshoe Bay,2025-05-25,8:00:00,15.43
Horseshoe Bay,2025-05-25,8:30:00,15.43
Horseshoe Bay,2025-05-25,9:00:00,15.31
Horseshoe Bay,2025-05-25,9:30:00,14.88
Horseshoe Bay,2025-05-25,10:00:00,15.03
Horseshoe Bay,2025-05-25,10:30:00,15.06
Horseshoe Bay,2025-05-25,11:00:00,14.79
Horseshoe Bay,2025-05-25,11:30:00,15.19
Horseshoe Bay,2025-05-25,12:00:00,15.61
Horseshoe Bay,2025-05-25,12:30:00,15.76
Horseshoe Bay,2025-05-25,13:00:00,15.8
Horseshoe Bay,2025-05-25,13:30:00,15.8
Horseshoe Bay,2025-05-25,14:00:00,16.01
Horseshoe Bay,2025-05-25,14:30:00,16.13
Horseshoe Bay,2025-05-25,15:00:00,16.1
Horseshoe Bay,2025-05-25,15:30:00,16.16
Horseshoe Bay,2025-05-25,16:00:00,15.73
Horseshoe Bay,2025-05-25,16:30:00,15.83
Horseshoe Bay,2025-05-25,17:00:00,15.89
Horseshoe Bay,2025-05-25,17:30:00,15.95
Horseshoe Bay,2025-05-25,18:00:00,15.83
Horseshoe Bay,2025-05-25,18:30:00,15.73
Horseshoe Bay,2025-05-25,19:00:00,15.64
Horseshoe Bay,2025-05-25,19:30:00,15.76
Horseshoe Bay,2025-05-25,20:00:00,15.7
Horseshoe Bay,2025-05-25,20:30:00,15.67
Horseshoe Bay,2025-05-25,21:00:00,15.7
Horseshoe Bay,2025-05-25,21:30:00,15.7
Horseshoe Bay,2025-05-25,22:00:00,15.67
Horseshoe Bay,2025-05-25,22:30:00,15.67
Horseshoe Bay,2025-05-25,23:00:00,15.55
Horseshoe Bay,2025-05-25,23:30:00,15.52
Horseshoe Bay,2025-05-26,0:00:00,15.4
Horseshoe Bay,2025-05-26,0:30:00,15.34
Horseshoe Bay,2025-05-26,1:00:00,15.37
Horseshoe Bay,2025-05-26,1:30:00,15.4
Horseshoe Bay,2025-05-26,2:00:00,15.4
Horseshoe Bay,2025-05-26,2:30:00,15.37
Horseshoe Bay,2025-05-26,3:00:00,15.4
Horseshoe Bay,2025-05-26,3:30:00,15.4
Horseshoe Bay,2025-05-26,4:00:00,15.4
Horseshoe Bay,2025-05-26,4:30:00,15.37
Horseshoe Bay,2025-05-26,5:00:00,15.37
Horseshoe Bay,2025-05-26,5:30:00,15.34
Horseshoe Bay,2025-05-26,6:00:00,15.31
Horseshoe Bay,2025-05-26,6:30:00,15.34
Horseshoe Bay,2025-05-26,7:00:00,15.34
Horseshoe Bay,2025-05-26,7:30:00,15.31
Horseshoe Bay,2025-05-26,8:00:00,15.25
Horseshoe Bay,2025-05-26,8:30:00,15.09
Horseshoe Bay,2025-05-26,9:00:00,14.97
Horseshoe Bay,2025-05-26,9:30:00,14.73
Horseshoe Bay,2025-05-26,10:00:00,14.82
Horseshoe Bay,2025-05-26,10:30:00,14.82
Horseshoe Bay,2025-05-26,11:00:00,14.82
Horseshoe Bay,2025-05-26,11:30:00,15.31
Horseshoe Bay,2025-05-26,12:00:00,15.06
Horseshoe Bay,2025-05-26,12:30:00,15.43
Horseshoe Bay,2025-05-26,13:00:00,15.55
Horseshoe Bay,2025-05-26,13:30:00,15.43
Horseshoe Bay,2025-05-26,14:00:00,15.58
Horseshoe Bay,2025-05-26,14:30:00,15.61
Horseshoe Bay,2025-05-26,15:00:00,15.58
Horseshoe Bay,2025-05-26,15:30:00,15.64
Horseshoe Bay,2025-05-26,16:00:00,15.83
Horseshoe Bay,2025-05-26,16:30:00,15.86
Horseshoe Bay,2025-05-26,17:00:00,15.89
Horseshoe Bay,2025-05-26,17:30:00,15.92
Horseshoe Bay,2025-05-26,18:00:00,15.92
Horseshoe Bay,2025-05-26,18:30:00,15.83
Horseshoe Bay,2025-05-26,19:00:00,15.73
Horseshoe Bay,2025-05-26,19:30:00,15.73
Horseshoe Bay,2025-05-26,20:00:00,15.76
Horseshoe Bay,2025-05-26,20:30:00,15.83
Horseshoe Bay,2025-05-26,21:00:00,15.83
Horseshoe Bay,2025-05-26,21:30:00,15.83
Horseshoe Bay,2025-05-26,22:00:00,15.83
Horseshoe Bay,2025-05-26,22:30:00,15.8
Horseshoe Bay,2025-05-26,23:00:00,15.83
Horseshoe Bay,2025-05-26,23:30:00,15.8
Horseshoe Bay,2025-05-27,0:00:00,15.76
Horseshoe Bay,2025-05-27,0:30:00,15.73
Horseshoe Bay,2025-05-27,1:00:00,15.73
Horseshoe Bay,2025-05-27,1:30:00,15.73
Horseshoe Bay,2025-05-27,2:00:00,15.8
Horseshoe Bay,2025-05-27,2:30:00,15.8
Horseshoe Bay,2025-05-27,3:00:00,15.86
Horseshoe Bay,2025-05-27,3:30:00,15.8
Horseshoe Bay,2025-05-27,4:00:00,15.76
Horseshoe Bay,2025-05-27,4:30:00,15.76
Horseshoe Bay,2025-05-27,5:00:00,15.76
Horseshoe Bay,2025-05-27,5:30:00,15.76
Horseshoe Bay,2025-05-27,6:00:00,15.73
Horseshoe Bay,2025-05-27,6:30:00,15.7
Horseshoe Bay,2025-05-27,7:00:00,15.67
Horseshoe Bay,2025-05-27,7:30:00,15.67
Horseshoe Bay,2025-05-27,8:00:00,15.67
Horseshoe Bay,2025-05-27,8:30:00,15.64
Horseshoe Bay,2025-05-27,9:00:00,15.64
Horseshoe Bay,2025-05-27,9:30:00,15.52
