Site,Date,Time,Temperature_C
Comox,2025-04-16,5:10:00,9.48
Comox,2025-04-16,5:20:00,9.5
Comox,2025-04-16,5:30:00,9.56
Comox,2025-04-16,5:40:00,9.65
Comox,2025-04-16,5:50:00,9.65
Comox,2025-04-16,6:00:00,9.6
Comox,2025-04-16,6:10:00,9.45
Comox,2025-04-16,6:20:00,9.19
Comox,2025-04-16,6:30:00,8.96
Comox,2025-04-16,6:40:00,8.98
Comox,2025-04-16,6:50:00,9.23
Comox,2025-04-16,7:00:00,9.09
Comox,2025-04-16,7:10:00,9.06
Comox,2025-04-16,7:20:00,9.12
Comox,2025-04-16,7:30:00,9.14
Comox,2025-04-16,7:40:00,9.08
Comox,2025-04-16,7:50:00,9.05
Comox,2025-04-16,8:00:00,9.03
Comox,2025-04-16,8:10:00,9.23
Comox,2025-04-16,8:20:00,9.33
Comox,2025-04-16,8:30:00,9.33
Comox,2025-04-16,8:40:00,9.34
Comox,2025-04-16,8:50:00,9.41
Comox,2025-04-16,9:00:00,9.39
Comox,2025-04-16,9:10:00,9.41
Comox,2025-04-16,9:20:00,9.44
Comox,2025-04-16,9:30:00,9.56
Comox,2025-04-16,9:40:00,9.37
Comox,2025-04-16,9:50:00,9.11
Comox,2025-04-16,10:00:00,9.22
Comox,2025-04-16,10:10:00,9.29
Comox,2025-04-16,10:20:00,9.35
Comox,2025-04-16,10:30:00,9.42
Comox,2025-04-16,10:40:00,9.33
Comox,2025-04-16,10:50:00,9.35
Comox,2025-04-16,11:00:00,9.4
Comox,2025-04-16,11:10:00,9.39
Comox,2025-04-16,11:20:00,9.41
Comox,2025-04-16,11:30:00,9.4
Comox,2025-04-16,11:40:00,9.27
Comox,2025-04-16,11:50:00,9.18
Comox,2025-04-16,12:00:00,9.24
Comox,2025-04-16,12:10:00,9.29
Comox,2025-04-16,12:20:00,9.32
Comox,2025-04-16,12:30:00,9.41
Comox,2025-04-16,12:40:00,9.42
Comox,2025-04-16,12:50:00,9.46
Comox,2025-04-16,13:00:00,9.54
Comox,2025-04-16,13:10:00,9.55
Comox,2025-04-16,13:20:00,9.54
Comox,2025-04-16,13:30:00,9.66
Comox,2025-04-16,13:40:00,9.72
Comox,2025-04-16,13:50:00,9.7
Comox,2025-04-16,14:00:00,9.74
Comox,2025-04-16,14:10:00,9.78
Comox,2025-04-16,14:20:00,9.86
Comox,2025-04-16,14:30:00,9.81
Comox,2025-04-16,14:40:00,9.84
Comox,2025-04-16,14:50:00,9.85
Comox,2025-04-16,15:00:00,9.86
Comox,2025-04-16,15:10:00,9.98
Comox,2025-04-16,15:20:00,10.04
Comox,2025-04-16,15:30:00,10
Comox,2025-04-16,15:40:00,10.09
Comox,2025-04-16,15:50:00,10.14
Comox,2025-04-16,16:00:00,10.14
Comox,2025-04-16,16:10:00,10.2
Comox,2025-04-16,16:20:00,10.41
Comox,2025-04-16,16:30:00,10.39
Comox,2025-04-16,16:40:00,10.34
Comox,2025-04-16,16:50:00,10.3
Comox,2025-04-16,17:00:00,10.13
Comox,2025-04-16,17:10:00,10.05
Comox,2025-04-16,17:20:00,9.89
Comox,2025-04-16,17:30:00,9.84
Comox,2025-04-16,17:40:00,9.81
Comox,2025-04-16,17:50:00,9.81
Comox,2025-04-16,18:00:00,9.96
Comox,2025-04-16,18:10:00,10.05
Comox,2025-04-16,18:20:00,10.06
Comox,2025-04-16,18:30:00,9.96
Comox,2025-04-16,18:40:00,9.94
Comox,2025-04-16,18:50:00,10.08
Comox,2025-04-16,19:00:00,10.05
Comox,2025-04-16,19:10:00,10.03
Comox,2025-04-16,19:20:00,9.98
Comox,2025-04-16,19:30:00,10.04
Comox,2025-04-16,19:40:00,10.07
Comox,2025-04-16,19:50:00,10.19
Comox,2025-04-16,20:00:00,10.22
Comox,2025-04-16,20:10:00,10.2
Comox,2025-04-16,20:20:00,10.16
Comox,2025-04-16,20:30:00,10.16
Comox,2025-04-16,20:40:00,10.14
Comox,2025-04-16,20:50:00,10.16
Comox,2025-04-16,21:00:00,10.14
Comox,2025-04-16,21:10:00,10.14
Comox,2025-04-16,21:20:00,10.12
Comox,2025-04-16,21:30:00,10.14
Comox,2025-04-16,21:40:00,10.11
Comox,2025-04-16,21:50:00,10.12
Comox,2025-04-16,22:00:00,10.1
Comox,2025-04-16,22:10:00,10.11
Comox,2025-04-16,22:20:00,10.11
Comox,2025-04-16,22:30:00,10.13
Comox,2025-04-16,22:40:00,10.12
Comox,2025-04-16,22:50:00,10.11
Comox,2025-04-16,23:00:00,10.11
Comox,2025-04-16,23:10:00,10.12
Comox,2025-04-16,23:20:00,10.13
Comox,2025-04-16,23:30:00,10.13
Comox,2025-04-16,23:40:00,10.15
Comox,2025-04-16,23:50:00,10.15
Comox,2025-04-17,0:00:00,10.19
Comox,2025-04-17,0:10:00,10.2
Comox,2025-04-17,0:20:00,10.2
Comox,2025-04-17,0:30:00,10.23
Comox,2025-04-17,0:40:00,10.22
Comox,2025-04-17,0:50:00,10.25
Comox,2025-04-17,1:00:00,10.22
Comox,2025-04-17,1:10:00,10.16
Comox,2025-04-17,1:20:00,10.14
Comox,2025-04-17,1:30:00,10.16
Comox,2025-04-17,1:40:00,10.19
Comox,2025-04-17,1:50:00,10.16
Comox,2025-04-17,2:00:00,10.18
Comox,2025-04-17,2:10:00,10.2
Comox,2025-04-17,2:20:00,10.21
Comox,2025-04-17,2:30:00,10.2
Comox,2025-04-17,2:40:00,10.2
Comox,2025-04-17,2:50:00,10.15
Comox,2025-04-17,3:00:00,10.11
Comox,2025-04-17,3:10:00,10.1
Comox,2025-04-17,3:20:00,10.07
Comox,2025-04-17,3:30:00,10.06
Comox,2025-04-17,3:40:00,10.04
Comox,2025-04-17,3:50:00,10
Comox,2025-04-17,4:00:00,10.05
Comox,2025-04-17,4:10:00,10.04
Comox,2025-04-17,4:20:00,10.06
Comox,2025-04-17,4:30:00,10.07
Comox,2025-04-17,4:40:00,10.05
Comox,2025-04-17,4:50:00,10.06
Comox,2025-04-17,5:00:00,10.08
Comox,2025-04-17,5:10:00,10.1
Comox,2025-04-17,5:20:00,10.13
Comox,2025-04-17,5:30:00,10.15
Comox,2025-04-17,5:40:00,10.16
Comox,2025-04-17,5:50:00,10.2
Comox,2025-04-17,6:00:00,10.2
Comox,2025-04-17,6:10:00,10.19
Comox,2025-04-17,6:20:00,10.18
Comox,2025-04-17,6:30:00,10.13
Comox,2025-04-17,6:40:00,10.15
Comox,2025-04-17,6:50:00,10.14
Comox,2025-04-17,7:00:00,10.1
Comox,2025-04-17,7:10:00,10.09
Comox,2025-04-17,7:20:00,10.09
Comox,2025-04-17,7:30:00,10.14
Comox,2025-04-17,7:40:00,10.15
Comox,2025-04-17,7:50:00,10.2
Comox,2025-04-17,8:00:00,10.2
Comox,2025-04-17,8:10:00,10.2
Comox,2025-04-17,8:20:00,10.2
Comox,2025-04-17,8:30:00,10.15
Comox,2025-04-17,8:40:00,10.31
Comox,2025-04-17,8:50:00,10.19
Comox,2025-04-17,9:00:00,9.65
Comox,2025-04-17,9:10:00,9.32
Comox,2025-04-17,9:20:00,9.91
Comox,2025-04-17,9:30:00,9.68
Comox,2025-04-17,9:40:00,9.82
Comox,2025-04-17,9:50:00,10.05
Comox,2025-04-17,10:00:00,9.86
Comox,2025-04-17,10:10:00,9.84
Comox,2025-04-17,10:20:00,9.99
Comox,2025-04-17,10:30:00,10.36
Comox,2025-04-17,10:40:00,10.45
Comox,2025-04-17,10:50:00,10.4
Comox,2025-04-17,11:00:00,10.24
Comox,2025-04-17,11:10:00,9.94
Comox,2025-04-17,11:20:00,9.9
Comox,2025-04-17,11:30:00,9.88
Comox,2025-04-17,11:40:00,9.88
Comox,2025-04-17,11:50:00,9.97
Comox,2025-04-17,12:00:00,10.11
Comox,2025-04-17,12:10:00,10.2
Comox,2025-04-17,12:20:00,10.37
Comox,2025-04-17,12:30:00,10.45
Comox,2025-04-17,12:40:00,10.51
Comox,2025-04-17,12:50:00,10.48
Comox,2025-04-17,13:00:00,10.57
Comox,2025-04-17,13:10:00,10.64
Comox,2025-04-17,13:20:00,10.67
Comox,2025-04-17,13:30:00,10.68
Comox,2025-04-17,13:40:00,10.77
Comox,2025-04-17,13:50:00,10.81
Comox,2025-04-17,14:00:00,10.88
Comox,2025-04-17,14:10:00,10.99
Comox,2025-04-17,14:20:00,11.2
Comox,2025-04-17,14:30:00,11.22
Comox,2025-04-17,14:40:00,11.25
Comox,2025-04-17,14:50:00,11.32
Comox,2025-04-17,15:00:00,11.55
Comox,2025-04-17,15:10:00,11.71
Comox,2025-04-17,15:20:00,11.79
Comox,2025-04-17,15:30:00,12.08
Comox,2025-04-17,15:40:00,12.42
Comox,2025-04-17,15:50:00,12.7
Comox,2025-04-17,16:00:00,12.62
Comox,2025-04-17,16:10:00,12.6
Comox,2025-04-17,16:20:00,12.63
Comox,2025-04-17,16:30:00,12.26
Comox,2025-04-17,16:40:00,12.07
Comox,2025-04-17,16:50:00,12.1
Comox,2025-04-17,17:00:00,11.82
Comox,2025-04-17,17:10:00,11.79
Comox,2025-04-17,17:20:00,11.86
Comox,2025-04-17,17:30:00,11.81
Comox,2025-04-17,17:40:00,11.79
Comox,2025-04-17,17:50:00,12.02
Comox,2025-04-17,18:00:00,12.47
Comox,2025-04-17,18:10:00,12.65
Comox,2025-04-17,18:20:00,12.53
Comox,2025-04-17,18:30:00,12.69
Comox,2025-04-17,18:40:00,12.69
Comox,2025-04-17,18:50:00,12.34
Comox,2025-04-17,19:00:00,11.84
Comox,2025-04-17,19:10:00,11.61
Comox,2025-04-17,19:20:00,11.38
Comox,2025-04-17,19:30:00,11.51
Comox,2025-04-17,19:40:00,11.39
Comox,2025-04-17,19:50:00,11.31
Comox,2025-04-17,20:00:00,11.27
Comox,2025-04-17,20:10:00,11.33
Comox,2025-04-17,20:20:00,11.28
Comox,2025-04-17,20:30:00,11.29
Comox,2025-04-17,20:40:00,11.22
Comox,2025-04-17,20:50:00,11.25
Comox,2025-04-17,21:00:00,11.2
Comox,2025-04-17,21:10:00,11.22
Comox,2025-04-17,21:20:00,11.18
Comox,2025-04-17,21:30:00,11.15
Comox,2025-04-17,21:40:00,11.07
Comox,2025-04-17,21:50:00,11.03
Comox,2025-04-17,22:00:00,11
Comox,2025-04-17,22:10:00,11.01
Comox,2025-04-17,22:20:00,11.03
Comox,2025-04-17,22:30:00,11.01
Comox,2025-04-17,22:40:00,11
Comox,2025-04-17,22:50:00,10.99
Comox,2025-04-17,23:00:00,10.98
Comox,2025-04-17,23:10:00,10.97
Comox,2025-04-17,23:20:00,10.92
Comox,2025-04-17,23:30:00,10.95
Comox,2025-04-17,23:40:00,10.96
Comox,2025-04-17,23:50:00,10.99
Comox,2025-04-18,0:00:00,10.99
Comox,2025-04-18,0:10:00,11.03
Comox,2025-04-18,0:20:00,11.08
Comox,2025-04-18,0:30:00,11.18
Comox,2025-04-18,0:40:00,11.26
Comox,2025-04-18,0:50:00,11.23
Comox,2025-04-18,1:00:00,11.24
Comox,2025-04-18,1:10:00,11.22
Comox,2025-04-18,1:20:00,11.16
Comox,2025-04-18,1:30:00,11.15
Comox,2025-04-18,1:40:00,11.18
Comox,2025-04-18,1:50:00,11.2
Comox,2025-04-18,2:00:00,11.25
Comox,2025-04-18,2:10:00,11.16
Comox,2025-04-18,2:20:00,11.13
Comox,2025-04-18,2:30:00,11.12
Comox,2025-04-18,2:40:00,11.11
Comox,2025-04-18,2:50:00,11.16
Comox,2025-04-18,3:00:00,11.15
Comox,2025-04-18,3:10:00,11.19
Comox,2025-04-18,3:20:00,11.15
Comox,2025-04-18,3:30:00,11.12
Comox,2025-04-18,3:40:00,11.08
Comox,2025-04-18,3:50:00,11.03
Comox,2025-04-18,4:00:00,11.04
Comox,2025-04-18,4:10:00,11.02
Comox,2025-04-18,4:20:00,10.98
Comox,2025-04-18,4:30:00,10.99
Comox,2025-04-18,4:40:00,10.96
Comox,2025-04-18,4:50:00,10.96
Comox,2025-04-18,5:00:00,10.93
Comox,2025-04-18,5:10:00,10.93
Comox,2025-04-18,5:20:00,10.93
Comox,2025-04-18,5:30:00,10.9
Comox,2025-04-18,5:40:00,10.86
Comox,2025-04-18,5:50:00,10.84
Comox,2025-04-18,6:00:00,10.83
Comox,2025-04-18,6:10:00,10.82
Comox,2025-04-18,6:20:00,10.8
Comox,2025-04-18,6:30:00,10.81
Comox,2025-04-18,6:40:00,10.79
Comox,2025-04-18,6:50:00,10.75
Comox,2025-04-18,7:00:00,10.78
Comox,2025-04-18,7:10:00,10.78
Comox,2025-04-18,7:20:00,10.78
Comox,2025-04-18,7:30:00,10.78
Comox,2025-04-18,7:40:00,10.78
Comox,2025-04-18,7:50:00,10.77
Comox,2025-04-18,8:00:00,10.81
Comox,2025-04-18,8:10:00,10.73
Comox,2025-04-18,8:20:00,10.78
Comox,2025-04-18,8:30:00,10.8
Comox,2025-04-18,8:40:00,11.13
Comox,2025-04-18,8:50:00,11.27
Comox,2025-04-18,9:00:00,10.94
Comox,2025-04-18,9:10:00,10.9
Comox,2025-04-18,9:20:00,11.17
Comox,2025-04-18,9:30:00,11.08
Comox,2025-04-18,9:40:00,11.39
Comox,2025-04-18,9:50:00,11.33
Comox,2025-04-18,10:00:00,11.04
Comox,2025-04-18,10:10:00,11.27
Comox,2025-04-18,10:20:00,11.29
Comox,2025-04-18,10:30:00,11.33
Comox,2025-04-18,10:40:00,11.08
Comox,2025-04-18,10:50:00,11.31
Comox,2025-04-18,11:00:00,11.29
Comox,2025-04-18,11:10:00,11.01
Comox,2025-04-18,11:20:00,11.09
Comox,2025-04-18,11:30:00,11.17
Comox,2025-04-18,11:40:00,11.17
Comox,2025-04-18,11:50:00,11.16
Comox,2025-04-18,12:00:00,11.22
Comox,2025-04-18,12:10:00,11.3
Comox,2025-04-18,12:20:00,11.55
Comox,2025-04-18,12:30:00,11.69
Comox,2025-04-18,12:40:00,11.79
Comox,2025-04-18,12:50:00,11.74
Comox,2025-04-18,13:00:00,11.84
Comox,2025-04-18,13:10:00,11.86
Comox,2025-04-18,13:20:00,11.9
Comox,2025-04-18,13:30:00,11.92
Comox,2025-04-18,13:40:00,11.92
Comox,2025-04-18,13:50:00,11.91
Comox,2025-04-18,14:00:00,11.87
Comox,2025-04-18,14:10:00,11.9
Comox,2025-04-18,14:20:00,11.91
Comox,2025-04-18,14:30:00,11.96
Comox,2025-04-18,14:40:00,12.01
Comox,2025-04-18,14:50:00,12.07
Comox,2025-04-18,15:00:00,12.13
Comox,2025-04-18,15:10:00,12.14
Comox,2025-04-18,15:20:00,12.16
Comox,2025-04-18,15:30:00,12.13
Comox,2025-04-18,15:40:00,12.18
Comox,2025-04-18,15:50:00,12.16
Comox,2025-04-18,16:00:00,12.22
Comox,2025-04-18,16:10:00,12.34
Comox,2025-04-18,16:20:00,12.4
Comox,2025-04-18,16:30:00,12.27
Comox,2025-04-18,16:40:00,12.22
Comox,2025-04-18,16:50:00,12.22
Comox,2025-04-18,17:00:00,12.21
Comox,2025-04-18,17:10:00,12.35
Comox,2025-04-18,17:20:00,12.31
Comox,2025-04-18,17:30:00,12.35
Comox,2025-04-18,17:40:00,12.29
Comox,2025-04-18,17:50:00,12.21
Comox,2025-04-18,18:00:00,12.05
Comox,2025-04-18,18:10:00,11.94
Comox,2025-04-18,18:20:00,11.9
Comox,2025-04-18,18:30:00,11.9
Comox,2025-04-18,18:40:00,11.74
Comox,2025-04-18,18:50:00,11.58
Comox,2025-04-18,19:00:00,11.47
Comox,2025-04-18,19:10:00,11.42
Comox,2025-04-18,19:20:00,11.42
Comox,2025-04-18,19:30:00,11.45
Comox,2025-04-18,19:40:00,11.54
Comox,2025-04-18,19:50:00,11.51
Comox,2025-04-18,20:00:00,11.45
Comox,2025-04-18,20:10:00,11.33
Comox,2025-04-18,20:20:00,11.28
Comox,2025-04-18,20:30:00,11.24
Comox,2025-04-18,20:40:00,11.23
Comox,2025-04-18,20:50:00,11.19
Comox,2025-04-18,21:00:00,11.19
Comox,2025-04-18,21:10:00,11.23
Comox,2025-04-18,21:20:00,11.18
Comox,2025-04-18,21:30:00,11.16
Comox,2025-04-18,21:40:00,11.17
Comox,2025-04-18,21:50:00,11.12
Comox,2025-04-18,22:00:00,11.05
Comox,2025-04-18,22:10:00,11.07
Comox,2025-04-18,22:20:00,11.04
Comox,2025-04-18,22:30:00,11.02
Comox,2025-04-18,22:40:00,11.04
Comox,2025-04-18,22:50:00,11.08
Comox,2025-04-18,23:00:00,11.09
Comox,2025-04-18,23:10:00,11.02
Comox,2025-04-18,23:20:00,11.04
Comox,2025-04-18,23:30:00,11
Comox,2025-04-18,23:40:00,10.99
Comox,2025-04-18,23:50:00,11
Comox,2025-04-19,0:00:00,10.99
Comox,2025-04-19,0:10:00,11
Comox,2025-04-19,0:20:00,11
Comox,2025-04-19,0:30:00,11.03
Comox,2025-04-19,0:40:00,11
Comox,2025-04-19,0:50:00,11.01
Comox,2025-04-19,1:00:00,10.99
Comox,2025-04-19,1:10:00,10.99
Comox,2025-04-19,1:20:00,11.01
Comox,2025-04-19,1:30:00,11.02
Comox,2025-04-19,1:40:00,10.99
Comox,2025-04-19,1:50:00,11.01
Comox,2025-04-19,2:00:00,11.01
Comox,2025-04-19,2:10:00,10.98
Comox,2025-04-19,2:20:00,10.95
Comox,2025-04-19,2:30:00,10.98
Comox,2025-04-19,2:40:00,10.94
Comox,2025-04-19,2:50:00,10.9
Comox,2025-04-19,3:00:00,10.95
Comox,2025-04-19,3:10:00,10.71
Comox,2025-04-19,3:20:00,10.78
Comox,2025-04-19,3:30:00,10.65
Comox,2025-04-19,3:40:00,10.73
Comox,2025-04-19,3:50:00,10.72
Comox,2025-04-19,4:00:00,10.78
Comox,2025-04-19,4:10:00,10.68
Comox,2025-04-19,4:20:00,10.69
Comox,2025-04-19,4:30:00,10.64
Comox,2025-04-19,4:40:00,10.68
Comox,2025-04-19,4:50:00,10.63
Comox,2025-04-19,5:00:00,10.58
Comox,2025-04-19,5:10:00,10.58
Comox,2025-04-19,5:20:00,10.46
Comox,2025-04-19,5:30:00,10.25
Comox,2025-04-19,5:40:00,10.13
Comox,2025-04-19,5:50:00,10.22
Comox,2025-04-19,6:00:00,10.26
Comox,2025-04-19,6:10:00,10.13
Comox,2025-04-19,6:20:00,9.92
Comox,2025-04-19,6:30:00,10.05
Comox,2025-04-19,6:40:00,10.24
Comox,2025-04-19,6:50:00,10.3
Comox,2025-04-19,7:00:00,10.24
Comox,2025-04-19,7:10:00,10.39
Comox,2025-04-19,7:20:00,10.44
Comox,2025-04-19,7:30:00,10.28
Comox,2025-04-19,7:40:00,10.34
Comox,2025-04-19,7:50:00,10.57
Comox,2025-04-19,8:00:00,10.62
Comox,2025-04-19,8:10:00,10.64
Comox,2025-04-19,8:20:00,10.27
Comox,2025-04-19,8:30:00,9.95
Comox,2025-04-19,8:40:00,9.98
Comox,2025-04-19,8:50:00,10.11
Comox,2025-04-19,9:00:00,10.1
Comox,2025-04-19,9:10:00,9.8
Comox,2025-04-19,9:20:00,9.98
Comox,2025-04-19,9:30:00,9.96
Comox,2025-04-19,9:40:00,10.22
Comox,2025-04-19,9:50:00,10.07
Comox,2025-04-19,10:00:00,10.26
Comox,2025-04-19,10:10:00,10.26
Comox,2025-04-19,10:20:00,10.3
Comox,2025-04-19,10:30:00,10.56
Comox,2025-04-19,10:40:00,10.63
Comox,2025-04-19,10:50:00,10.75
Comox,2025-04-19,11:00:00,10.38
Comox,2025-04-19,11:10:00,10.36
Comox,2025-04-19,11:20:00,10.52
Comox,2025-04-19,11:30:00,10.38
Comox,2025-04-19,11:40:00,10.36
Comox,2025-04-19,11:50:00,10.39
Comox,2025-04-19,12:00:00,10.42
Comox,2025-04-19,12:10:00,10.58
Comox,2025-04-19,12:20:00,10.66
Comox,2025-04-19,12:30:00,10.74
Comox,2025-04-19,12:40:00,10.57
Comox,2025-04-19,12:50:00,10.58
Comox,2025-04-19,13:00:00,10.64
Comox,2025-04-19,13:10:00,10.68
Comox,2025-04-19,13:20:00,10.79
Comox,2025-04-19,13:30:00,10.82
Comox,2025-04-19,13:40:00,10.93
Comox,2025-04-19,13:50:00,10.95
Comox,2025-04-19,14:00:00,11
Comox,2025-04-19,14:10:00,11.09
Comox,2025-04-19,14:20:00,11.3
Comox,2025-04-19,14:30:00,11.15
Comox,2025-04-19,14:40:00,11.16
Comox,2025-04-19,14:50:00,11.18
Comox,2025-04-19,15:00:00,11.28
Comox,2025-04-19,15:10:00,11.24
Comox,2025-04-19,15:20:00,11.34
Comox,2025-04-19,15:30:00,11.41
Comox,2025-04-19,15:40:00,11.51
Comox,2025-04-19,15:50:00,11.58
Comox,2025-04-19,16:00:00,11.57
Comox,2025-04-19,16:10:00,11.63
Comox,2025-04-19,16:20:00,11.76
Comox,2025-04-19,16:30:00,11.9
Comox,2025-04-19,16:40:00,11.93
Comox,2025-04-19,16:50:00,11.77
Comox,2025-04-19,17:00:00,11.84
Comox,2025-04-19,17:10:00,11.9
Comox,2025-04-19,17:20:00,11.81
Comox,2025-04-19,17:30:00,11.82
Comox,2025-04-19,17:40:00,11.71
Comox,2025-04-19,17:50:00,11.67
Comox,2025-04-19,18:00:00,11.52
Comox,2025-04-19,18:10:00,11.41
Comox,2025-04-19,18:20:00,11.31
Comox,2025-04-19,18:30:00,11.25
Comox,2025-04-19,18:40:00,11.24
Comox,2025-04-19,18:50:00,11.17
Comox,2025-04-19,19:00:00,11.18
Comox,2025-04-19,19:10:00,11.12
Comox,2025-04-19,19:20:00,11.02
Comox,2025-04-19,19:30:00,10.94
Comox,2025-04-19,19:40:00,10.86
Comox,2025-04-19,19:50:00,10.83
Comox,2025-04-19,20:00:00,10.74
Comox,2025-04-19,20:10:00,10.71
Comox,2025-04-19,20:20:00,10.78
Comox,2025-04-19,20:30:00,10.83
Comox,2025-04-19,20:40:00,10.72
Comox,2025-04-19,20:50:00,10.82
Comox,2025-04-19,21:00:00,10.77
Comox,2025-04-19,21:10:00,10.79
Comox,2025-04-19,21:20:00,10.79
Comox,2025-04-19,21:30:00,10.69
Comox,2025-04-19,21:40:00,10.72
Comox,2025-04-19,21:50:00,10.79
Comox,2025-04-19,22:00:00,10.77
Comox,2025-04-19,22:10:00,10.72
Comox,2025-04-19,22:20:00,10.63
Comox,2025-04-19,22:30:00,10.67
Comox,2025-04-19,22:40:00,10.64
Comox,2025-04-19,22:50:00,10.63
Comox,2025-04-19,23:00:00,10.54
Comox,2025-04-19,23:10:00,10.44
Comox,2025-04-19,23:20:00,10.42
Comox,2025-04-19,23:30:00,10.39
Comox,2025-04-19,23:40:00,10.37
Comox,2025-04-19,23:50:00,10.35
Comox,2025-04-20,0:00:00,10.31
Comox,2025-04-20,0:10:00,10.33
Comox,2025-04-20,0:20:00,10.29
Comox,2025-04-20,0:30:00,10.28
Comox,2025-04-20,0:40:00,10.37
Comox,2025-04-20,0:50:00,10.36
Comox,2025-04-20,1:00:00,10.34
Comox,2025-04-20,1:10:00,10.28
Comox,2025-04-20,1:20:00,10.31
Comox,2025-04-20,1:30:00,10.42
Comox,2025-04-20,1:40:00,10.38
Comox,2025-04-20,1:50:00,10.41
Comox,2025-04-20,2:00:00,10.41
Comox,2025-04-20,2:10:00,10.36
Comox,2025-04-20,2:20:00,10.34
Comox,2025-04-20,2:30:00,10.36
Comox,2025-04-20,2:40:00,10.34
Comox,2025-04-20,2:50:00,10.33
Comox,2025-04-20,3:00:00,10.31
Comox,2025-04-20,3:10:00,10.29
Comox,2025-04-20,3:20:00,10.33
Comox,2025-04-20,3:30:00,10.28
Comox,2025-04-20,3:40:00,10.31
Comox,2025-04-20,3:50:00,10.35
Comox,2025-04-20,4:00:00,10.33
Comox,2025-04-20,4:10:00,10.35
Comox,2025-04-20,4:20:00,10.36
Comox,2025-04-20,4:30:00,10.37
Comox,2025-04-20,4:40:00,10.35
Comox,2025-04-20,4:50:00,10.35
Comox,2025-04-20,5:00:00,10.34
Comox,2025-04-20,5:10:00,10.29
Comox,2025-04-20,5:20:00,10.28
Comox,2025-04-20,5:30:00,10.23
Comox,2025-04-20,5:40:00,10.11
Comox,2025-04-20,5:50:00,10.01
Comox,2025-04-20,6:00:00,10
Comox,2025-04-20,6:10:00,10.03
Comox,2025-04-20,6:20:00,10.06
Comox,2025-04-20,6:30:00,10.07
Comox,2025-04-20,6:40:00,10.08
Comox,2025-04-20,6:50:00,10.08
