Site,Date,Time,Temperature_C
Horseshoe Bay,2024-04-16,6:31:00,9.7
Horseshoe Bay,2024-04-16,6:41:00,9.69
Horseshoe Bay,2024-04-16,6:51:00,9.7
Horseshoe Bay,2024-04-16,7:01:00,9.68
Horseshoe Bay,2024-04-16,7:11:00,9.72
Horseshoe Bay,2024-04-16,7:21:00,9.66
Horseshoe Bay,2024-04-16,7:31:00,9.65
Horseshoe Bay,2024-04-16,7:41:00,9.59
Horseshoe Bay,2024-04-16,7:51:00,9.61
Horseshoe Bay,2024-04-16,8:01:00,9.55
Horseshoe Bay,2024-04-16,8:11:00,9.59
Horseshoe Bay,2024-04-16,8:21:00,9.56
Horseshoe Bay,2024-04-16,8:31:00,9.56
Horseshoe Bay,2024-04-16,8:41:00,9.5
Horseshoe Bay,2024-04-16,8:51:00,9.52
Horseshoe Bay,2024-04-16,9:01:00,9.69
Horseshoe Bay,2024-04-16,9:11:00,9.65
Horseshoe Bay,2024-04-16,9:21:00,9.59
Horseshoe Bay,2024-04-16,9:31:00,9.49
Horseshoe Bay,2024-04-16,9:41:00,9.5
Horseshoe Bay,2024-04-16,9:51:00,9.59
Horseshoe Bay,2024-04-16,10:01:00,9.7
Horseshoe Bay,2024-04-16,10:11:00,9.75
Horseshoe Bay,2024-04-16,10:21:00,9.79
Horseshoe Bay,2024-04-16,10:31:00,9.79
Horseshoe Bay,2024-04-16,10:41:00,9.81
Horseshoe Bay,2024-04-16,10:51:00,9.79
Horseshoe Bay,2024-04-16,11:01:00,9.9
Horseshoe Bay,2024-04-16,11:11:00,9.78
Horseshoe Bay,2024-04-16,11:21:00,9.82
Horseshoe Bay,2024-04-16,11:31:00,9.86
Horseshoe Bay,2024-04-16,11:41:00,9.95
Horseshoe Bay,2024-04-16,11:51:00,9.84
Horseshoe Bay,2024-04-16,12:01:00,9.81
Horseshoe Bay,2024-04-16,12:11:00,9.79
Horseshoe Bay,2024-04-16,12:21:00,9.89
Horseshoe Bay,2024-04-16,12:31:00,10.14
Horseshoe Bay,2024-04-16,12:41:00,10.28
Horseshoe Bay,2024-04-16,12:51:00,10.37
Horseshoe Bay,2024-04-16,13:01:00,10.39
Horseshoe Bay,2024-04-16,13:11:00,10.28
Horseshoe Bay,2024-04-16,13:21:00,10.27
Horseshoe Bay,2024-04-16,13:31:00,10.34
Horseshoe Bay,2024-04-16,13:41:00,10.2
Horseshoe Bay,2024-04-16,13:51:00,10.3
Horseshoe Bay,2024-04-16,14:01:00,10.35
Horseshoe Bay,2024-04-16,14:11:00,10.42
Horseshoe Bay,2024-04-16,14:21:00,10.33
Horseshoe Bay,2024-04-16,14:31:00,10.37
Horseshoe Bay,2024-04-16,14:41:00,10.37
Horseshoe Bay,2024-04-16,14:51:00,10.42
Horseshoe Bay,2024-04-16,15:01:00,10.48
Horseshoe Bay,2024-04-16,15:11:00,10.39
Horseshoe Bay,2024-04-16,15:21:00,10.39
Horseshoe Bay,2024-04-16,15:31:00,10.4
Horseshoe Bay,2024-04-16,15:41:00,10.36
Horseshoe Bay,2024-04-16,15:51:00,10.43
Horseshoe Bay,2024-04-16,16:01:00,10.54
Horseshoe Bay,2024-04-16,16:11:00,10.74
Horseshoe Bay,2024-04-16,16:21:00,10.72
Horseshoe Bay,2024-04-16,16:31:00,10.81
Horseshoe Bay,2024-04-16,16:41:00,10.77
Horseshoe Bay,2024-04-16,16:51:00,10.74
Horseshoe Bay,2024-04-16,17:01:00,10.66
Horseshoe Bay,2024-04-16,17:11:00,10.69
Horseshoe Bay,2024-04-16,17:21:00,10.77
Horseshoe Bay,2024-04-16,17:31:00,10.74
Horseshoe Bay,2024-04-16,17:41:00,10.77
Horseshoe Bay,2024-04-16,17:51:00,10.83
Horseshoe Bay,2024-04-16,18:01:00,10.77
Horseshoe Bay,2024-04-16,18:11:00,10.72
Horseshoe Bay,2024-04-16,18:21:00,10.67
Horseshoe Bay,2024-04-16,18:31:00,10.5
Horseshoe Bay,2024-04-16,18:41:00,10.63
Horseshoe Bay,2024-04-16,18:51:00,10.58
Horseshoe Bay,2024-04-16,19:01:00,10.55
Horseshoe Bay,2024-04-16,19:11:00,10.44
Horseshoe Bay,2024-04-16,19:21:00,10.21
Horseshoe Bay,2024-04-16,19:31:00,10.3
Horseshoe Bay,2024-04-16,19:41:00,10.46
Horseshoe Bay,2024-04-16,19:51:00,10.39
Horseshoe Bay,2024-04-16,20:01:00,10.29
Horseshoe Bay,2024-04-16,20:11:00,10.27
Horseshoe Bay,2024-04-16,20:21:00,10.29
Horseshoe Bay,2024-04-16,20:31:00,10.2
Horseshoe Bay,2024-04-16,20:41:00,10.13
Horseshoe Bay,2024-04-16,20:51:00,10.42
Horseshoe Bay,2024-04-16,21:01:00,10.39
Horseshoe Bay,2024-04-16,21:11:00,10.41
Horseshoe Bay,2024-04-16,21:21:00,10.45
Horseshoe Bay,2024-04-16,21:31:00,10.42
Horseshoe Bay,2024-04-16,21:41:00,10.46
Horseshoe Bay,2024-04-16,21:51:00,10.43
Horseshoe Bay,2024-04-16,22:01:00,10.4
Horseshoe Bay,2024-04-16,22:11:00,10.46
Horseshoe Bay,2024-04-16,22:21:00,10.48
Horseshoe Bay,2024-04-16,22:31:00,10.49
Horseshoe Bay,2024-04-16,22:41:00,10.45
Horseshoe Bay,2024-04-16,22:51:00,10.44
Horseshoe Bay,2024-04-16,23:01:00,10.43
Horseshoe Bay,2024-04-16,23:11:00,10.45
Horseshoe Bay,2024-04-16,23:21:00,10.41
Horseshoe Bay,2024-04-16,23:31:00,10.42
Horseshoe Bay,2024-04-16,23:41:00,10.41
Horseshoe Bay,2024-04-16,23:51:00,10.38
Horseshoe Bay,2024-04-17,0:01:00,10.36
Horseshoe Bay,2024-04-17,0:11:00,10.38
Horseshoe Bay,2024-04-17,0:21:00,10.3
Horseshoe Bay,2024-04-17,0:31:00,10.31
Horseshoe Bay,2024-04-17,0:41:00,10.3
Horseshoe Bay,2024-04-17,0:51:00,10.35
Horseshoe Bay,2024-04-17,1:01:00,10.3
Horseshoe Bay,2024-04-17,1:11:00,10.29
Horseshoe Bay,2024-04-17,1:21:00,10.3
Horseshoe Bay,2024-04-17,1:31:00,10.33
Horseshoe Bay,2024-04-17,1:41:00,10.29
Horseshoe Bay,2024-04-17,1:51:00,10.33
Horseshoe Bay,2024-04-17,2:01:00,10.4
Horseshoe Bay,2024-04-17,2:11:00,10.42
Horseshoe Bay,2024-04-17,2:21:00,10.43
Horseshoe Bay,2024-04-17,2:31:00,10.41
Horseshoe Bay,2024-04-17,2:41:00,10.38
Horseshoe Bay,2024-04-17,2:51:00,10.37
Horseshoe Bay,2024-04-17,3:01:00,10.39
Horseshoe Bay,2024-04-17,3:11:00,10.39
Horseshoe Bay,2024-04-17,3:21:00,10.37
Horseshoe Bay,2024-04-17,3:31:00,10.37
Horseshoe Bay,2024-04-17,3:41:00,10.34
Horseshoe Bay,2024-04-17,3:51:00,10.31
Horseshoe Bay,2024-04-17,4:01:00,10.27
Horseshoe Bay,2024-04-17,4:11:00,10.39
Horseshoe Bay,2024-04-17,4:21:00,10.39
Horseshoe Bay,2024-04-17,4:31:00,10.22
Horseshoe Bay,2024-04-17,4:41:00,10.19
Horseshoe Bay,2024-04-17,4:51:00,10.19
Horseshoe Bay,2024-04-17,5:01:00,10.11
Horseshoe Bay,2024-04-17,5:11:00,10.2
Horseshoe Bay,2024-04-17,5:21:00,10.11
Horseshoe Bay,2024-04-17,5:31:00,10.03
Horseshoe Bay,2024-04-17,5:41:00,10.04
Horseshoe Bay,2024-04-17,5:51:00,10.03
Horseshoe Bay,2024-04-17,6:01:00,10.01
Horseshoe Bay,2024-04-17,6:11:00,10.09
Horseshoe Bay,2024-04-17,6:21:00,10.22
Horseshoe Bay,2024-04-17,6:31:00,10.2
Horseshoe Bay,2024-04-17,6:41:00,10.2
Horseshoe Bay,2024-04-17,6:51:00,10.22
Horseshoe Bay,2024-04-17,7:01:00,10.14
Horseshoe Bay,2024-04-17,7:11:00,10.19
Horseshoe Bay,2024-04-17,7:21:00,10.14
Horseshoe Bay,2024-04-17,7:31:00,10.13
Horseshoe Bay,2024-04-17,7:41:00,10.13
Horseshoe Bay,2024-04-17,7:51:00,10.01
Horseshoe Bay,2024-04-17,8:01:00,10.07
Horseshoe Bay,2024-04-17,8:11:00,10
Horseshoe Bay,2024-04-17,8:21:00,10
Horseshoe Bay,2024-04-17,8:31:00,9.99
Horseshoe Bay,2024-04-17,8:41:00,9.94
Horseshoe Bay,2024-04-17,8:51:00,9.95
Horseshoe Bay,2024-04-17,9:01:00,10.09
Horseshoe Bay,2024-04-17,9:11:00,10.09
Horseshoe Bay,2024-04-17,9:21:00,10.07
Horseshoe Bay,2024-04-17,9:31:00,10.05
Horseshoe Bay,2024-04-17,9:41:00,10.03
Horseshoe Bay,2024-04-17,9:51:00,9.96
Horseshoe Bay,2024-04-17,10:01:00,9.99
Horseshoe Bay,2024-04-17,10:11:00,10.05
Horseshoe Bay,2024-04-17,10:21:00,10.1
Horseshoe Bay,2024-04-17,10:31:00,10.1
Horseshoe Bay,2024-04-17,10:41:00,10.15
Horseshoe Bay,2024-04-17,10:51:00,10.11
Horseshoe Bay,2024-04-17,11:01:00,10.15
Horseshoe Bay,2024-04-17,11:11:00,10.12
Horseshoe Bay,2024-04-17,11:21:00,10.21
Horseshoe Bay,2024-04-17,11:31:00,10.22
Horseshoe Bay,2024-04-17,11:41:00,10
Horseshoe Bay,2024-04-17,11:51:00,10.15
Horseshoe Bay,2024-04-17,12:01:00,10.11
Horseshoe Bay,2024-04-17,12:11:00,10.03
Horseshoe Bay,2024-04-17,12:21:00,10.21
Horseshoe Bay,2024-04-17,12:31:00,10.2
Horseshoe Bay,2024-04-17,12:41:00,10.28
Horseshoe Bay,2024-04-17,12:51:00,10.35
Horseshoe Bay,2024-04-17,13:01:00,10.26
Horseshoe Bay,2024-04-17,13:11:00,10.18
Horseshoe Bay,2024-04-17,13:21:00,10.25
Horseshoe Bay,2024-04-17,13:31:00,10.46
Horseshoe Bay,2024-04-17,13:41:00,10.38
Horseshoe Bay,2024-04-17,13:51:00,10.46
Horseshoe Bay,2024-04-17,14:01:00,10.41
Horseshoe Bay,2024-04-17,14:11:00,10.25
Horseshoe Bay,2024-04-17,14:21:00,10.22
Horseshoe Bay,2024-04-17,14:31:00,10.06
Horseshoe Bay,2024-04-17,14:41:00,10.34
Horseshoe Bay,2024-04-17,14:51:00,10.44
Horseshoe Bay,2024-04-17,15:01:00,10.41
Horseshoe Bay,2024-04-17,15:11:00,10.42
Horseshoe Bay,2024-04-17,15:21:00,10.5
Horseshoe Bay,2024-04-17,15:31:00,10.28
Horseshoe Bay,2024-04-17,15:41:00,10.24
Horseshoe Bay,2024-04-17,15:51:00,10.42
Horseshoe Bay,2024-04-17,16:01:00,10.44
Horseshoe Bay,2024-04-17,16:11:00,10.37
Horseshoe Bay,2024-04-17,16:21:00,10.24
Horseshoe Bay,2024-04-17,16:31:00,10.22
Horseshoe Bay,2024-04-17,16:41:00,10.38
Horseshoe Bay,2024-04-17,16:51:00,10.38
Horseshoe Bay,2024-04-17,17:01:00,10.04
Horseshoe Bay,2024-04-17,17:11:00,10.05
Horseshoe Bay,2024-04-17,17:21:00,10.27
Horseshoe Bay,2024-04-17,17:31:00,10.44
Horseshoe Bay,2024-04-17,17:41:00,10.41
Horseshoe Bay,2024-04-17,17:51:00,10.29
Horseshoe Bay,2024-04-17,18:01:00,10.25
Horseshoe Bay,2024-04-17,18:11:00,10.27
Horseshoe Bay,2024-04-17,18:21:00,10.26
Horseshoe Bay,2024-04-17,18:31:00,10.15
Horseshoe Bay,2024-04-17,18:41:00,10.1
Horseshoe Bay,2024-04-17,18:51:00,10.19
Horseshoe Bay,2024-04-17,19:01:00,10.12
Horseshoe Bay,2024-04-17,19:11:00,10.1
Horseshoe Bay,2024-04-17,19:21:00,10.07
Horseshoe Bay,2024-04-17,19:31:00,10.07
Horseshoe Bay,2024-04-17,19:41:00,10.03
Horseshoe Bay,2024-04-17,19:51:00,9.99
Horseshoe Bay,2024-04-17,20:01:00,9.99
Horseshoe Bay,2024-04-17,20:11:00,9.96
Horseshoe Bay,2024-04-17,20:21:00,9.99
Horseshoe Bay,2024-04-17,20:31:00,9.96
Horseshoe Bay,2024-04-17,20:41:00,9.89
Horseshoe Bay,2024-04-17,20:51:00,10.09
Horseshoe Bay,2024-04-17,21:01:00,10.21
Horseshoe Bay,2024-04-17,21:11:00,10.19
Horseshoe Bay,2024-04-17,21:21:00,10.13
Horseshoe Bay,2024-04-17,21:31:00,10.15
Horseshoe Bay,2024-04-17,21:41:00,10.13
Horseshoe Bay,2024-04-17,21:51:00,10.22
Horseshoe Bay,2024-04-17,22:01:00,10.23
Horseshoe Bay,2024-04-17,22:11:00,10.18
Horseshoe Bay,2024-04-17,22:21:00,10.14
Horseshoe Bay,2024-04-17,22:31:00,10.15
Horseshoe Bay,2024-04-17,22:41:00,10.1
Horseshoe Bay,2024-04-17,22:51:00,10.1
Horseshoe Bay,2024-04-17,23:01:00,10.15
Horseshoe Bay,2024-04-17,23:11:00,10.15
Horseshoe Bay,2024-04-17,23:21:00,10.15
Horseshoe Bay,2024-04-17,23:31:00,10.11
Horseshoe Bay,2024-04-17,23:41:00,10.09
Horseshoe Bay,2024-04-17,23:51:00,10.07
Horseshoe Bay,2024-04-18,0:01:00,10.29
Horseshoe Bay,2024-04-18,0:11:00,10.34
Horseshoe Bay,2024-04-18,0:21:00,10.34
Horseshoe Bay,2024-04-18,0:31:00,10.35
Horseshoe Bay,2024-04-18,0:41:00,10.35
Horseshoe Bay,2024-04-18,0:51:00,10.36
Horseshoe Bay,2024-04-18,1:01:00,10.36
Horseshoe Bay,2024-04-18,1:11:00,10.34
Horseshoe Bay,2024-04-18,1:21:00,10.34
Horseshoe Bay,2024-04-18,1:31:00,10.29
Horseshoe Bay,2024-04-18,1:41:00,10.3
Horseshoe Bay,2024-04-18,1:51:00,10.29
Horseshoe Bay,2024-04-18,2:01:00,10.28
Horseshoe Bay,2024-04-18,2:11:00,10.29
Horseshoe Bay,2024-04-18,2:21:00,10.29
Horseshoe Bay,2024-04-18,2:31:00,10.23
Horseshoe Bay,2024-04-18,2:41:00,10.23
Horseshoe Bay,2024-04-18,2:51:00,10.27
Horseshoe Bay,2024-04-18,3:01:00,10.19
Horseshoe Bay,2024-04-18,3:11:00,10.22
Horseshoe Bay,2024-04-18,3:21:00,10.18
Horseshoe Bay,2024-04-18,3:31:00,10.22
Horseshoe Bay,2024-04-18,3:41:00,10.25
Horseshoe Bay,2024-04-18,3:51:00,10.25
Horseshoe Bay,2024-04-18,4:01:00,10.2
Horseshoe Bay,2024-04-18,4:11:00,10.16
Horseshoe Bay,2024-04-18,4:21:00,10.18
Horseshoe Bay,2024-04-18,4:31:00,10.19
Horseshoe Bay,2024-04-18,4:41:00,10.05
Horseshoe Bay,2024-04-18,4:51:00,10.12
Horseshoe Bay,2024-04-18,5:01:00,10.13
Horseshoe Bay,2024-04-18,5:11:00,10.01
Horseshoe Bay,2024-04-18,5:21:00,10.11
Horseshoe Bay,2024-04-18,5:31:00,10.13
Horseshoe Bay,2024-04-18,5:41:00,10.05
Horseshoe Bay,2024-04-18,5:51:00,10.05
Horseshoe Bay,2024-04-18,6:01:00,10.12
Horseshoe Bay,2024-04-18,6:11:00,10.06
Horseshoe Bay,2024-04-18,6:21:00,10.05
Horseshoe Bay,2024-04-18,6:31:00,9.98
Horseshoe Bay,2024-04-18,6:41:00,10.01
Horseshoe Bay,2024-04-18,6:51:00,9.98
Horseshoe Bay,2024-04-18,7:01:00,10
Horseshoe Bay,2024-04-18,7:11:00,10.07
Horseshoe Bay,2024-04-18,7:21:00,10.08
Horseshoe Bay,2024-04-18,7:31:00,10.09
Horseshoe Bay,2024-04-18,7:41:00,9.98
Horseshoe Bay,2024-04-18,7:51:00,9.98
Horseshoe Bay,2024-04-18,8:01:00,9.99
Horseshoe Bay,2024-04-18,8:11:00,9.96
Horseshoe Bay,2024-04-18,8:21:00,9.94
Horseshoe Bay,2024-04-18,8:31:00,9.9
Horseshoe Bay,2024-04-18,8:41:00,9.91
Horseshoe Bay,2024-04-18,8:51:00,9.9
Horseshoe Bay,2024-04-18,9:01:00,9.82
Horseshoe Bay,2024-04-18,9:11:00,9.86
Horseshoe Bay,2024-04-18,9:21:00,9.86
Horseshoe Bay,2024-04-18,9:31:00,9.89
Horseshoe Bay,2024-04-18,9:41:00,9.9
Horseshoe Bay,2024-04-18,9:51:00,9.95
Horseshoe Bay,2024-04-18,10:01:00,9.96
Horseshoe Bay,2024-04-18,10:11:00,9.97
Horseshoe Bay,2024-04-18,10:21:00,9.98
Horseshoe Bay,2024-04-18,10:31:00,10.03
Horseshoe Bay,2024-04-18,10:41:00,10.03
Horseshoe Bay,2024-04-18,10:51:00,9.97
Horseshoe Bay,2024-04-18,11:01:00,9.9
Horseshoe Bay,2024-04-18,11:11:00,9.95
Horseshoe Bay,2024-04-18,11:21:00,9.96
Horseshoe Bay,2024-04-18,11:31:00,10.07
Horseshoe Bay,2024-04-18,11:41:00,10.08
Horseshoe Bay,2024-04-18,11:51:00,9.93
Horseshoe Bay,2024-04-18,12:01:00,10.01
Horseshoe Bay,2024-04-18,12:11:00,9.83
Horseshoe Bay,2024-04-18,12:21:00,9.83
Horseshoe Bay,2024-04-18,12:31:00,10.05
Horseshoe Bay,2024-04-18,12:41:00,10.11
Horseshoe Bay,2024-04-18,12:51:00,10.08
Horseshoe Bay,2024-04-18,13:01:00,10.33
Horseshoe Bay,2024-04-18,13:11:00,10.26
Horseshoe Bay,2024-04-18,13:21:00,10.22
Horseshoe Bay,2024-04-18,13:31:00,10.19
Horseshoe Bay,2024-04-18,13:41:00,10.2
Horseshoe Bay,2024-04-18,13:51:00,10.25
Horseshoe Bay,2024-04-18,14:01:00,10.24
Horseshoe Bay,2024-04-18,14:11:00,10.22
Horseshoe Bay,2024-04-18,14:21:00,10.26
Horseshoe Bay,2024-04-18,14:31:00,10.22
Horseshoe Bay,2024-04-18,14:41:00,9.97
Horseshoe Bay,2024-04-18,14:51:00,9.8
Horseshoe Bay,2024-04-18,15:01:00,10.03
Horseshoe Bay,2024-04-18,15:11:00,10.06
Horseshoe Bay,2024-04-18,15:21:00,10.25
Horseshoe Bay,2024-04-18,15:31:00,10.45
Horseshoe Bay,2024-04-18,15:41:00,10.34
Horseshoe Bay,2024-04-18,15:51:00,10.01
Horseshoe Bay,2024-04-18,16:01:00,10
Horseshoe Bay,2024-04-18,16:11:00,9.96
Horseshoe Bay,2024-04-18,16:21:00,9.93
Horseshoe Bay,2024-04-18,16:31:00,9.89
Horseshoe Bay,2024-04-18,16:41:00,10.03
Horseshoe Bay,2024-04-18,16:51:00,10.11
Horseshoe Bay,2024-04-18,17:01:00,10.1
Horseshoe Bay,2024-04-18,17:11:00,9.85
Horseshoe Bay,2024-04-18,17:21:00,9.93
Horseshoe Bay,2024-04-18,17:31:00,9.96
Horseshoe Bay,2024-04-18,17:41:00,9.96
Horseshoe Bay,2024-04-18,17:51:00,9.93
Horseshoe Bay,2024-04-18,18:01:00,9.95
Horseshoe Bay,2024-04-18,18:11:00,9.99
Horseshoe Bay,2024-04-18,18:21:00,10.2
Horseshoe Bay,2024-04-18,18:31:00,9.98
Horseshoe Bay,2024-04-18,18:41:00,9.8
Horseshoe Bay,2024-04-18,18:51:00,10.28
Horseshoe Bay,2024-04-18,19:01:00,10.39
Horseshoe Bay,2024-04-18,19:11:00,10.68
Horseshoe Bay,2024-04-18,19:21:00,10.66
Horseshoe Bay,2024-04-18,19:31:00,10.58
Horseshoe Bay,2024-04-18,19:41:00,10.38
Horseshoe Bay,2024-04-18,19:51:00,10.25
Horseshoe Bay,2024-04-18,20:01:00,10.19
Horseshoe Bay,2024-04-18,20:11:00,10.19
Horseshoe Bay,2024-04-18,20:21:00,10.15
Horseshoe Bay,2024-04-18,20:31:00,10.2
Horseshoe Bay,2024-04-18,20:41:00,9.9
Horseshoe Bay,2024-04-18,20:51:00,9.91
Horseshoe Bay,2024-04-18,21:01:00,9.99
Horseshoe Bay,2024-04-18,21:11:00,9.95
Horseshoe Bay,2024-04-18,21:21:00,10.26
Horseshoe Bay,2024-04-18,21:31:00,10.28
Horseshoe Bay,2024-04-18,21:41:00,10.29
Horseshoe Bay,2024-04-18,21:51:00,10.25
Horseshoe Bay,2024-04-18,22:01:00,10.29
