Site,Date,Time,Temperature_C
Gorge,2024-05-22,23:00:00,14.03
Gorge,2024-05-22,23:10:00,13.88
Gorge,2024-05-22,23:20:00,13.91
Gorge,2024-05-22,23:30:00,13.97
Gorge,2024-05-22,23:40:00,13.84
Gorge,2024-05-22,23:50:00,13.77
Gorge,2024-05-23,0:00:00,13.77
Gorge,2024-05-23,0:10:00,13.79
Gorge,2024-05-23,0:20:00,13.75
Gorge,2024-05-23,0:30:00,13.81
Gorge,2024-05-23,0:40:00,13.98
Gorge,2024-05-23,0:50:00,14.01
Gorge,2024-05-23,1:00:00,14
Gorge,2024-05-23,1:10:00,13.97
Gorge,2024-05-23,1:20:00,13.91
Gorge,2024-05-23,1:30:00,13.88
Gorge,2024-05-23,1:40:00,13.82
Gorge,2024-05-23,1:50:00,13.75
Gorge,2024-05-23,2:00:00,13.71
Gorge,2024-05-23,2:10:00,13.65
Gorge,2024-05-23,2:20:00,13.6
Gorge,2024-05-23,2:30:00,13.58
Gorge,2024-05-23,2:40:00,13.55
Gorge,2024-05-23,2:50:00,13.54
Gorge,2024-05-23,3:00:00,13.48
Gorge,2024-05-23,3:10:00,13.45
Gorge,2024-05-23,3:20:00,13.41
Gorge,2024-05-23,3:30:00,13.34
Gorge,2024-05-23,3:40:00,13.36
Gorge,2024-05-23,3:50:00,13.37
Gorge,2024-05-23,4:00:00,13.33
Gorge,2024-05-23,4:10:00,13.36
Gorge,2024-05-23,4:20:00,13.37
Gorge,2024-05-23,4:30:00,13.36
Gorge,2024-05-23,4:40:00,13.33
Gorge,2024-05-23,4:50:00,13.31
Gorge,2024-05-23,5:00:00,13.31
Gorge,2024-05-23,5:10:00,13.31
Gorge,2024-05-23,5:20:00,13.23
Gorge,2024-05-23,5:30:00,13.2
Gorge,2024-05-23,5:40:00,13.25
Gorge,2024-05-23,5:50:00,13.22
Gorge,2024-05-23,6:00:00,13.18
Gorge,2024-05-23,6:10:00,13.23
Gorge,2024-05-23,6:20:00,13.31
Gorge,2024-05-23,6:30:00,13.33
Gorge,2024-05-23,6:40:00,13.33
Gorge,2024-05-23,6:50:00,13.33
Gorge,2024-05-23,7:00:00,13.4
Gorge,2024-05-23,7:10:00,13.64
Gorge,2024-05-23,7:20:00,13.73
Gorge,2024-05-23,7:30:00,13.81
Gorge,2024-05-23,7:40:00,13.85
Gorge,2024-05-23,7:50:00,13.92
Gorge,2024-05-23,8:00:00,14
Gorge,2024-05-23,8:10:00,14.09
Gorge,2024-05-23,8:20:00,14.15
Gorge,2024-05-23,8:30:00,14.25
Gorge,2024-05-23,8:40:00,14.38
Gorge,2024-05-23,8:50:00,14.43
Gorge,2024-05-23,9:00:00,14.53
Gorge,2024-05-23,9:10:00,14.58
Gorge,2024-05-23,9:20:00,14.74
Gorge,2024-05-23,9:30:00,14.78
Gorge,2024-05-23,9:40:00,14.84
Gorge,2024-05-23,9:50:00,14.94
Gorge,2024-05-23,10:00:00,15.04
Gorge,2024-05-23,10:10:00,15.22
Gorge,2024-05-23,10:20:00,15.33
Gorge,2024-05-23,10:30:00,15.44
Gorge,2024-05-23,10:40:00,15.47
Gorge,2024-05-23,10:50:00,15.55
Gorge,2024-05-23,11:00:00,15.63
Gorge,2024-05-23,11:10:00,15.75
Gorge,2024-05-23,11:20:00,15.85
Gorge,2024-05-23,11:30:00,15.91
Gorge,2024-05-23,11:40:00,16.05
Gorge,2024-05-23,11:50:00,16.2
Gorge,2024-05-23,12:00:00,16.2
Gorge,2024-05-23,12:10:00,16.3
Gorge,2024-05-23,12:20:00,16.41
Gorge,2024-05-23,12:30:00,16.49
Gorge,2024-05-23,12:40:00,16.54
Gorge,2024-05-23,12:50:00,16.5
Gorge,2024-05-23,13:00:00,16.55
Gorge,2024-05-23,13:10:00,16.63
Gorge,2024-05-23,13:20:00,16.73
Gorge,2024-05-23,13:30:00,16.78
Gorge,2024-05-23,13:40:00,16.8
Gorge,2024-05-23,13:50:00,16.85
Gorge,2024-05-23,14:00:00,16.84
Gorge,2024-05-23,14:10:00,16.85
Gorge,2024-05-23,14:20:00,16.91
Gorge,2024-05-23,14:30:00,16.9
Gorge,2024-05-23,14:40:00,16.9
Gorge,2024-05-23,14:50:00,16.76
Gorge,2024-05-23,15:00:00,16.56
Gorge,2024-05-23,15:10:00,16.26
Gorge,2024-05-23,15:20:00,16.05
Gorge,2024-05-23,15:30:00,15.43
Gorge,2024-05-23,15:40:00,15.25
Gorge,2024-05-23,15:50:00,15.26
Gorge,2024-05-23,16:00:00,15.21
Gorge,2024-05-23,16:10:00,15.13
Gorge,2024-05-23,16:20:00,15.34
Gorge,2024-05-23,16:30:00,15.33
Gorge,2024-05-23,16:40:00,15.23
Gorge,2024-05-23,16:50:00,15.16
Gorge,2024-05-23,17:00:00,15.13
Gorge,2024-05-23,17:10:00,15.13
Gorge,2024-05-23,17:20:00,15.12
Gorge,2024-05-23,17:30:00,14.94
Gorge,2024-05-23,17:40:00,14.92
Gorge,2024-05-23,17:50:00,15.02
Gorge,2024-05-23,18:00:00,15.24
Gorge,2024-05-23,18:10:00,15.38
Gorge,2024-05-23,18:20:00,15
Gorge,2024-05-23,18:30:00,14.99
Gorge,2024-05-23,18:40:00,14.85
Gorge,2024-05-23,18:50:00,14.8
Gorge,2024-05-23,19:00:00,14.97
Gorge,2024-05-23,19:10:00,15.01
Gorge,2024-05-23,19:20:00,15.02
Gorge,2024-05-23,19:30:00,14.98
Gorge,2024-05-23,19:40:00,14.84
Gorge,2024-05-23,19:50:00,14.84
Gorge,2024-05-23,20:00:00,14.86
Gorge,2024-05-23,20:10:00,14.8
Gorge,2024-05-23,20:20:00,14.24
Gorge,2024-05-23,20:30:00,14.18
Gorge,2024-05-23,20:40:00,14.3
Gorge,2024-05-23,20:50:00,14.68
Gorge,2024-05-23,21:00:00,14.4
Gorge,2024-05-23,21:10:00,14.55
Gorge,2024-05-23,21:20:00,14.69
Gorge,2024-05-23,21:30:00,14.82
Gorge,2024-05-23,21:40:00,14.74
Gorge,2024-05-23,21:50:00,14.14
Gorge,2024-05-23,22:00:00,13.88
Gorge,2024-05-23,22:10:00,13.82
Gorge,2024-05-23,22:20:00,13.92
Gorge,2024-05-23,22:30:00,14.4
Gorge,2024-05-23,22:40:00,14.21
Gorge,2024-05-23,22:50:00,14
Gorge,2024-05-23,23:00:00,13.92
Gorge,2024-05-23,23:10:00,13.83
Gorge,2024-05-23,23:20:00,13.91
Gorge,2024-05-23,23:30:00,13.9
Gorge,2024-05-23,23:40:00,13.77
Gorge,2024-05-23,23:50:00,13.74
Gorge,2024-05-24,0:00:00,13.65
Gorge,2024-05-24,0:10:00,13.61
Gorge,2024-05-24,0:20:00,13.49
Gorge,2024-05-24,0:30:00,13.45
Gorge,2024-05-24,0:40:00,13.41
Gorge,2024-05-24,0:50:00,13.41
Gorge,2024-05-24,1:00:00,13.4
Gorge,2024-05-24,1:10:00,13.39
Gorge,2024-05-24,1:20:00,13.31
Gorge,2024-05-24,1:30:00,13.24
Gorge,2024-05-24,1:40:00,13.25
Gorge,2024-05-24,1:50:00,13.24
Gorge,2024-05-24,2:00:00,13.3
Gorge,2024-05-24,2:10:00,13.37
Gorge,2024-05-24,2:20:00,13.44
Gorge,2024-05-24,2:30:00,13.38
Gorge,2024-05-24,2:40:00,13.39
Gorge,2024-05-24,2:50:00,13.62
Gorge,2024-05-24,3:00:00,13.53
Gorge,2024-05-24,3:10:00,13.49
Gorge,2024-05-24,3:20:00,13.38
Gorge,2024-05-24,3:30:00,13.39
Gorge,2024-05-24,3:40:00,13.41
Gorge,2024-05-24,3:50:00,13.44
Gorge,2024-05-24,4:00:00,13.48
Gorge,2024-05-24,4:10:00,13.52
Gorge,2024-05-24,4:20:00,13.67
Gorge,2024-05-24,4:30:00,13.66
Gorge,2024-05-24,4:40:00,13.65
Gorge,2024-05-24,4:50:00,13.66
Gorge,2024-05-24,5:00:00,13.59
Gorge,2024-05-24,5:10:00,13.51
Gorge,2024-05-24,5:20:00,13.37
Gorge,2024-05-24,5:30:00,13.22
Gorge,2024-05-24,5:40:00,13.14
Gorge,2024-05-24,5:50:00,13.09
Gorge,2024-05-24,6:00:00,13.1
Gorge,2024-05-24,6:10:00,13.04
Gorge,2024-05-24,6:20:00,13.05
Gorge,2024-05-24,6:30:00,13.12
Gorge,2024-05-24,6:40:00,13.17
Gorge,2024-05-24,6:50:00,13.21
Gorge,2024-05-24,7:00:00,13.29
Gorge,2024-05-24,7:10:00,13.35
Gorge,2024-05-24,7:20:00,13.4
Gorge,2024-05-24,7:30:00,13.44
Gorge,2024-05-24,7:40:00,13.52
Gorge,2024-05-24,7:50:00,13.55
Gorge,2024-05-24,8:00:00,13.61
Gorge,2024-05-24,8:10:00,13.67
Gorge,2024-05-24,8:20:00,13.75
Gorge,2024-05-24,8:30:00,13.86
Gorge,2024-05-24,8:40:00,13.97
Gorge,2024-05-24,8:50:00,14.2
Gorge,2024-05-24,9:00:00,14.42
Gorge,2024-05-24,9:10:00,14.63
Gorge,2024-05-24,9:20:00,14.7
Gorge,2024-05-24,9:30:00,14.78
Gorge,2024-05-24,9:40:00,14.86
Gorge,2024-05-24,9:50:00,14.95
Gorge,2024-05-24,10:00:00,15.03
Gorge,2024-05-24,10:10:00,15.23
Gorge,2024-05-24,10:20:00,15.38
Gorge,2024-05-24,10:30:00,15.45
Gorge,2024-05-24,10:40:00,15.48
Gorge,2024-05-24,10:50:00,15.61
Gorge,2024-05-24,11:00:00,15.67
Gorge,2024-05-24,11:10:00,15.8
Gorge,2024-05-24,11:20:00,16.2
Gorge,2024-05-24,11:30:00,16.29
Gorge,2024-05-24,11:40:00,16.26
Gorge,2024-05-24,11:50:00,16.24
Gorge,2024-05-24,12:00:00,16.28
Gorge,2024-05-24,12:10:00,16.34
Gorge,2024-05-24,12:20:00,16.47
Gorge,2024-05-24,12:30:00,16.49
Gorge,2024-05-24,12:40:00,16.48
Gorge,2024-05-24,12:50:00,16.46
Gorge,2024-05-24,13:00:00,16.56
Gorge,2024-05-24,13:10:00,16.85
Gorge,2024-05-24,13:20:00,16.88
Gorge,2024-05-24,13:30:00,16.92
Gorge,2024-05-24,13:40:00,16.92
Gorge,2024-05-24,13:50:00,16.9
Gorge,2024-05-24,14:00:00,16.92
Gorge,2024-05-24,14:10:00,16.89
Gorge,2024-05-24,14:20:00,16.89
Gorge,2024-05-24,14:30:00,16.87
Gorge,2024-05-24,14:40:00,16.73
Gorge,2024-05-24,14:50:00,16.49
Gorge,2024-05-24,15:00:00,16.28
Gorge,2024-05-24,15:10:00,15.49
Gorge,2024-05-24,15:20:00,15.21
Gorge,2024-05-24,15:30:00,15.15
Gorge,2024-05-24,15:40:00,14.82
Gorge,2024-05-24,15:50:00,14.77
Gorge,2024-05-24,16:00:00,14.62
Gorge,2024-05-24,16:10:00,14.73
Gorge,2024-05-24,16:20:00,14.39
Gorge,2024-05-24,16:30:00,14.44
Gorge,2024-05-24,16:40:00,14.7
Gorge,2024-05-24,16:50:00,14.65
Gorge,2024-05-24,17:00:00,14.21
Gorge,2024-05-24,17:10:00,14.11
Gorge,2024-05-24,17:20:00,14.18
Gorge,2024-05-24,17:30:00,14.29
Gorge,2024-05-24,17:40:00,14.41
Gorge,2024-05-24,17:50:00,14.58
Gorge,2024-05-24,18:00:00,14.56
Gorge,2024-05-24,18:10:00,14.48
Gorge,2024-05-24,18:20:00,14.34
Gorge,2024-05-24,18:30:00,14.39
Gorge,2024-05-24,18:40:00,14.06
Gorge,2024-05-24,18:50:00,13.82
Gorge,2024-05-24,19:00:00,13.75
Gorge,2024-05-24,19:10:00,13.66
Gorge,2024-05-24,19:20:00,13.62
Gorge,2024-05-24,19:30:00,13.73
Gorge,2024-05-24,19:40:00,13.83
Gorge,2024-05-24,19:50:00,13.96
Gorge,2024-05-24,20:00:00,13.93
Gorge,2024-05-24,20:10:00,13.9
Gorge,2024-05-24,20:20:00,13.9
Gorge,2024-05-24,20:30:00,13.83
Gorge,2024-05-24,20:40:00,13.65
Gorge,2024-05-24,20:50:00,13.38
Gorge,2024-05-24,21:00:00,13.22
Gorge,2024-05-24,21:10:00,13.11
Gorge,2024-05-24,21:20:00,13.3
Gorge,2024-05-24,21:30:00,13.46
Gorge,2024-05-24,21:40:00,13.38
Gorge,2024-05-24,21:50:00,13.24
Gorge,2024-05-24,22:00:00,13.26
Gorge,2024-05-24,22:10:00,13.25
Gorge,2024-05-24,22:20:00,13.24
Gorge,2024-05-24,22:30:00,13.3
Gorge,2024-05-24,22:40:00,13.3
Gorge,2024-05-24,22:50:00,13.23
Gorge,2024-05-24,23:00:00,13.09
Gorge,2024-05-24,23:10:00,13.08
Gorge,2024-05-24,23:20:00,13.26
Gorge,2024-05-24,23:30:00,13.25
Gorge,2024-05-24,23:40:00,13.15
Gorge,2024-05-24,23:50:00,13.32
Gorge,2024-05-25,0:00:00,13.35
Gorge,2024-05-25,0:10:00,13.44
Gorge,2024-05-25,0:20:00,13.41
Gorge,2024-05-25,0:30:00,13.14
Gorge,2024-05-25,0:40:00,13.25
Gorge,2024-05-25,0:50:00,13.34
Gorge,2024-05-25,1:00:00,13.3
Gorge,2024-05-25,1:10:00,13.25
Gorge,2024-05-25,1:20:00,13.23
Gorge,2024-05-25,1:30:00,13.31
Gorge,2024-05-25,1:40:00,13.3
Gorge,2024-05-25,1:50:00,13.18
Gorge,2024-05-25,2:00:00,13.09
Gorge,2024-05-25,2:10:00,13.09
Gorge,2024-05-25,2:20:00,13.15
Gorge,2024-05-25,2:30:00,13.11
Gorge,2024-05-25,2:40:00,13.1
Gorge,2024-05-25,2:50:00,13.1
Gorge,2024-05-25,3:00:00,13.06
Gorge,2024-05-25,3:10:00,12.88
Gorge,2024-05-25,3:20:00,12.88
Gorge,2024-05-25,3:30:00,12.87
Gorge,2024-05-25,3:40:00,12.79
Gorge,2024-05-25,3:50:00,12.84
Gorge,2024-05-25,4:00:00,12.86
Gorge,2024-05-25,4:10:00,12.82
Gorge,2024-05-25,4:20:00,12.79
Gorge,2024-05-25,4:30:00,12.74
Gorge,2024-05-25,4:40:00,12.71
Gorge,2024-05-25,4:50:00,12.76
Gorge,2024-05-25,5:00:00,12.75
Gorge,2024-05-25,5:10:00,12.75
Gorge,2024-05-25,5:20:00,12.61
Gorge,2024-05-25,5:30:00,12.48
Gorge,2024-05-25,5:40:00,12.4
Gorge,2024-05-25,5:50:00,12.35
Gorge,2024-05-25,6:00:00,12.43
Gorge,2024-05-25,6:10:00,12.55
Gorge,2024-05-25,6:20:00,12.52
Gorge,2024-05-25,6:30:00,12.48
Gorge,2024-05-25,6:40:00,12.48
Gorge,2024-05-25,6:50:00,12.48
Gorge,2024-05-25,7:00:00,12.49
Gorge,2024-05-25,7:10:00,12.49
Gorge,2024-05-25,7:20:00,12.49
Gorge,2024-05-25,7:30:00,12.53
Gorge,2024-05-25,7:40:00,12.6
Gorge,2024-05-25,7:50:00,12.66
Gorge,2024-05-25,8:00:00,12.74
Gorge,2024-05-25,8:10:00,12.86
Gorge,2024-05-25,8:20:00,12.91
Gorge,2024-05-25,8:30:00,12.91
Gorge,2024-05-25,8:40:00,13.02
Gorge,2024-05-25,8:50:00,13.11
Gorge,2024-05-25,9:00:00,13.29
Gorge,2024-05-25,9:10:00,13.46
Gorge,2024-05-25,9:20:00,13.77
Gorge,2024-05-25,9:30:00,13.94
Gorge,2024-05-25,9:40:00,14.19
Gorge,2024-05-25,9:50:00,14.27
Gorge,2024-05-25,10:00:00,14.41
Gorge,2024-05-25,10:10:00,14.48
Gorge,2024-05-25,10:20:00,14.55
Gorge,2024-05-25,10:30:00,14.63
Gorge,2024-05-25,10:40:00,14.71
Gorge,2024-05-25,10:50:00,14.82
Gorge,2024-05-25,11:00:00,14.91
Gorge,2024-05-25,11:10:00,15
Gorge,2024-05-25,11:20:00,15.09
Gorge,2024-05-25,11:30:00,15.06
Gorge,2024-05-25,11:40:00,15.11
Gorge,2024-05-25,11:50:00,15.21
Gorge,2024-05-25,12:00:00,15.28
Gorge,2024-05-25,12:10:00,15.34
Gorge,2024-05-25,12:20:00,15.46
Gorge,2024-05-25,12:30:00,15.49
Gorge,2024-05-25,12:40:00,15.49
Gorge,2024-05-25,12:50:00,15.49
Gorge,2024-05-25,13:00:00,15.53
Gorge,2024-05-25,13:10:00,15.57
Gorge,2024-05-25,13:20:00,15.6
Gorge,2024-05-25,13:30:00,15.65
Gorge,2024-05-25,13:40:00,15.69
Gorge,2024-05-25,13:50:00,15.81
Gorge,2024-05-25,14:00:00,15.88
Gorge,2024-05-25,14:10:00,15.96
Gorge,2024-05-25,14:20:00,15.99
Gorge,2024-05-25,14:30:00,16.07
Gorge,2024-05-25,14:40:00,16.06
Gorge,2024-05-25,14:50:00,16.08
Gorge,2024-05-25,15:00:00,16.1
Gorge,2024-05-25,15:10:00,16.12
Gorge,2024-05-25,15:20:00,16.12
Gorge,2024-05-25,15:30:00,16.13
Gorge,2024-05-25,15:40:00,16.14
Gorge,2024-05-25,15:50:00,16.07
Gorge,2024-05-25,16:00:00,14.93
Gorge,2024-05-25,16:10:00,14.43
Gorge,2024-05-25,16:20:00,14.38
Gorge,2024-05-25,16:30:00,14.43
Gorge,2024-05-25,16:40:00,14.49
Gorge,2024-05-25,16:50:00,14.86
Gorge,2024-05-25,17:00:00,14.51
Gorge,2024-05-25,17:10:00,14.28
Gorge,2024-05-25,17:20:00,15.03
Gorge,2024-05-25,17:30:00,15.28
Gorge,2024-05-25,17:40:00,14.82
Gorge,2024-05-25,17:50:00,14.35
Gorge,2024-05-25,18:00:00,14.01
Gorge,2024-05-25,18:10:00,13.76
Gorge,2024-05-25,18:20:00,13.88
Gorge,2024-05-25,18:30:00,13.9
Gorge,2024-05-25,18:40:00,13.89
Gorge,2024-05-25,18:50:00,13.56
Gorge,2024-05-25,19:00:00,13.43
Gorge,2024-05-25,19:10:00,13.4
Gorge,2024-05-25,19:20:00,13.52
Gorge,2024-05-25,19:30:00,13.21
Gorge,2024-05-25,19:40:00,13.32
Gorge,2024-05-25,19:50:00,13.38
Gorge,2024-05-25,20:00:00,13.9
Gorge,2024-05-25,20:10:00,13.45
Gorge,2024-05-25,20:20:00,13.11
Gorge,2024-05-25,20:30:00,13.12
Gorge,2024-05-25,20:40:00,13.11
Gorge,2024-05-25,20:50:00,13.27
Gorge,2024-05-25,21:00:00,13.16
Gorge,2024-05-25,21:10:00,13.34
Gorge,2024-05-25,21:20:00,13.16
Gorge,2024-05-25,21:30:00,13.01
Gorge,2024-05-25,21:40:00,12.84
Gorge,2024-05-25,21:50:00,12.73
Gorge,2024-05-25,22:00:00,12.85
Gorge,2024-05-25,22:10:00,13.05
Gorge,2024-05-25,22:20:00,13.06
Gorge,2024-05-25,22:30:00,12.93
Gorge,2024-05-25,22:40:00,13.11
Gorge,2024-05-25,22:50:00,13.09
Gorge,2024-05-25,23:00:00,13.33
Gorge,2024-05-25,23:10:00,13.21
Gorge,2024-05-25,23:20:00,13.2
Gorge,2024-05-25,23:30:00,13.19
Gorge,2024-05-25,23:40:00,13.03
Gorge,2024-05-25,23:50:00,12.93
Gorge,2024-05-26,0:00:00,12.93
Gorge,2024-05-26,0:10:00,13.39
Gorge,2024-05-26,0:20:00,13.39
Gorge,2024-05-26,0:30:00,13.38
Gorge,2024-05-26,0:40:00,13.22
Gorge,2024-05-26,0:50:00,13.18
Gorge,2024-05-26,1:00:00,13.15
Gorge,2024-05-26,1:10:00,13.07
Gorge,2024-05-26,1:20:00,12.85
Gorge,2024-05-26,1:30:00,12.71
Gorge,2024-05-26,1:40:00,12.69
Gorge,2024-05-26,1:50:00,12.56
Gorge,2024-05-26,2:00:00,12.55
Gorge,2024-05-26,2:10:00,12.61
Gorge,2024-05-26,2:20:00,12.65
Gorge,2024-05-26,2:30:00,12.64
Gorge,2024-05-26,2:40:00,12.71
Gorge,2024-05-26,2:50:00,12.85
Gorge,2024-05-26,3:00:00,12.92
Gorge,2024-05-26,3:10:00,12.74
Gorge,2024-05-26,3:20:00,12.75
Gorge,2024-05-26,3:30:00,12.74
Gorge,2024-05-26,3:40:00,12.69
Gorge,2024-05-26,3:50:00,12.67
Gorge,2024-05-26,4:00:00,12.64
Gorge,2024-05-26,4:10:00,12.66
Gorge,2024-05-26,4:20:00,12.6
Gorge,2024-05-26,4:30:00,12.82
Gorge,2024-05-26,4:40:00,12.84
Gorge,2024-05-26,4:50:00,12.86
Gorge,2024-05-26,5:00:00,13.02
Gorge,2024-05-26,5:10:00,12.89
Gorge,2024-05-26,5:20:00,12.75
Gorge,2024-05-26,5:30:00,12.86
Gorge,2024-05-26,5:40:00,12.9
Gorge,2024-05-26,5:50:00,12.91
Gorge,2024-05-26,6:00:00,12.91
Gorge,2024-05-26,6:10:00,12.84
Gorge,2024-05-26,6:20:00,12.7
Gorge,2024-05-26,6:30:00,12.79
Gorge,2024-05-26,6:40:00,12.84
Gorge,2024-05-26,6:50:00,12.75
Gorge,2024-05-26,7:00:00,12.62
Gorge,2024-05-26,7:10:00,12.51
Gorge,2024-05-26,7:20:00,12.49
Gorge,2024-05-26,7:30:00,12.45
Gorge,2024-05-26,7:40:00,12.46
Gorge,2024-05-26,7:50:00,12.49
Gorge,2024-05-26,8:00:00,12.52
Gorge,2024-05-26,8:10:00,12.58
Gorge,2024-05-26,8:20:00,12.62
Gorge,2024-05-26,8:30:00,12.61
Gorge,2024-05-26,8:40:00,12.61
Gorge,2024-05-26,8:50:00,12.64
Gorge,2024-05-26,9:00:00,12.63
Gorge,2024-05-26,9:10:00,12.66
Gorge,2024-05-26,9:20:00,12.73
Gorge,2024-05-26,9:30:00,12.84
Gorge,2024-05-26,9:40:00,12.91
Gorge,2024-05-26,9:50:00,13.08
Gorge,2024-05-26,10:00:00,13.25
Gorge,2024-05-26,10:10:00,13.47
Gorge,2024-05-26,10:20:00,13.63
Gorge,2024-05-26,10:30:00,13.68
Gorge,2024-05-26,10:40:00,13.77
Gorge,2024-05-26,10:50:00,13.85
Gorge,2024-05-26,11:00:00,13.88
Gorge,2024-05-26,11:10:00,13.96
Gorge,2024-05-26,11:20:00,14.01
Gorge,2024-05-26,11:30:00,14.01
Gorge,2024-05-26,11:40:00,14.11
Gorge,2024-05-26,11:50:00,14.23
Gorge,2024-05-26,12:00:00,14.29
Gorge,2024-05-26,12:10:00,14.42
Gorge,2024-05-26,12:20:00,14.47
Gorge,2024-05-26,12:30:00,14.5
Gorge,2024-05-26,12:40:00,14.55
Gorge,2024-05-26,12:50:00,14.62
Gorge,2024-05-26,13:00:00,14.74
Gorge,2024-05-26,13:10:00,14.73
Gorge,2024-05-26,13:20:00,14.8
Gorge,2024-05-26,13:30:00,14.84
Gorge,2024-05-26,13:40:00,14.89
Gorge,2024-05-26,13:50:00,14.91
Gorge,2024-05-26,14:00:00,14.94
Gorge,2024-05-26,14:10:00,14.95
Gorge,2024-05-26,14:20:00,15
Gorge,2024-05-26,14:30:00,15.07
Gorge,2024-05-26,14:40:00,15.13
Gorge,2024-05-26,14:50:00,15.18
Gorge,2024-05-26,15:00:00,15.18
Gorge,2024-05-26,15:10:00,15.25
Gorge,2024-05-26,15:20:00,15.28
Gorge,2024-05-26,15:30:00,15.27
Gorge,2024-05-26,15:40:00,15.27
Gorge,2024-05-26,15:50:00,15.27
Gorge,2024-05-26,16:00:00,14.97
Gorge,2024-05-26,16:10:00,14.68
Gorge,2024-05-26,16:20:00,15
Gorge,2024-05-26,16:30:00,14.8
Gorge,2024-05-26,16:40:00,14.79
Gorge,2024-05-26,16:50:00,14.63
Gorge,2024-05-26,17:00:00,14.4
Gorge,2024-05-26,17:10:00,14.59
Gorge,2024-05-26,17:20:00,14.43
Gorge,2024-05-26,17:30:00,13.88
Gorge,2024-05-26,17:40:00,13.99
Gorge,2024-05-26,17:50:00,14.12
Gorge,2024-05-26,18:00:00,14.08
Gorge,2024-05-26,18:10:00,13.83
Gorge,2024-05-26,18:20:00,13.48
Gorge,2024-05-26,18:30:00,13.54
Gorge,2024-05-26,18:40:00,13.51
Gorge,2024-05-26,18:50:00,13.36
Gorge,2024-05-26,19:00:00,13.22
Gorge,2024-05-26,19:10:00,13.05
Gorge,2024-05-26,19:20:00,12.93
Gorge,2024-05-26,19:30:00,12.86
Gorge,2024-05-26,19:40:00,12.97
Gorge,2024-05-26,19:50:00,13.26
Gorge,2024-05-26,20:00:00,13.35
Gorge,2024-05-26,20:10:00,13.46
Gorge,2024-05-26,20:20:00,13.44
Gorge,2024-05-26,20:30:00,13.17
Gorge,2024-05-26,20:40:00,12.87
Gorge,2024-05-26,20:50:00,12.91
Gorge,2024-05-26,21:00:00,12.8
